possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,RT @waveupto: อวยยศพี่มอส เมกอัพเจ้าประจำของน้อนโป แต่งหน้าออกมาได้ฉ่ำสวยหลาย มันพอดีไปหมด บวกกับผิวน้ำผึ้ง แล้วมันวาว มาก ไฮไลต์เตอร์เข้า…,Twitter for Android,1590879584295485441,2022-11-11T01:30:24.000Z,th,everyone,1556637536797495296,['1590879584295485441'],[],[],299,0,0,0,,2022-11-10 17:30:30.212718
False,"RT @Ronald27058863: 𝓛𝓸𝓿𝓮 𝓲𝓼 𝓪 𝓵𝓸𝓽 𝓵𝓲𝓴𝓮 𝓪 𝓫𝓪𝓬𝓴
https://t.co/J2D3rJ2lLf
##
##지구에서년지성아_환영해 https://t.co/Nqw4BlQriq",Twitter for Android,1590879584257728513,2022-11-11T01:30:24.000Z,en,everyone,1585338813202976768,['1590879584257728513'],['지구에서년지성아_환영해'],"['https://twitter.com/i/spaces/1ypKddyDBXpKW', 'https://twitter.com/Ronald27058863/status/1590879555086073856/photo/1']",39,0,0,0,,2022-11-10 17:30:30.213404
False,@martnottisa vixi vou ter q lamber sua bct,Twitter for iPhone,1590879584274169857,2022-11-11T01:30:24.000Z,in,everyone,1267621094414057473,['1590879584274169857'],[],[],0,0,0,0,,2022-11-10 17:30:30.304200
False,tiba² banget (?) :((,Twitter for Android,1590879584266113024,2022-11-11T01:30:24.000Z,in,everyone,1123949422797303808,['1590879584266113024'],[],[],0,0,0,0,,2022-11-10 17:30:30.304729
False,RT @ohtsubakiyuko: 国籍に関わらず、平等に権利が得られる社会を目指したらいいじゃないですか。,Twitter for iPhone,1590879584257732609,2022-11-11T01:30:24.000Z,ja,everyone,1545657807906947073,['1590879584257732609'],[],[],92,0,0,0,,2022-11-10 17:30:30.305159
False,Ahora Coti por Dios si no te das cuenta que el Conejo es un imbécil me voy a pegar un tiro,Twitter for Android,1590879584287064072,2022-11-11T01:30:24.000Z,es,everyone,1359732971436187654,['1590879584287064072'],[],[],0,0,0,0,,2022-11-10 17:30:30.305491
False,@AXX02232802 シーズン0に置いてきちまったよ,Twitter for iPhone,1590879584282902529,2022-11-11T01:30:24.000Z,ja,everyone,1095962033005125632,['1590879584282902529'],[],[],0,0,0,0,,2022-11-10 17:30:30.305912
False,RT @bilal03846677: sevdikçe #ücretlishow unutanı yagmur koşuyoruz bedenini Zaman telde s̳a̳n̳a̳l̳sex sözünü   #whatsappshow Sacmalamak t̓ü̓…,Twitter for Mac,1590879584295206913,2022-11-11T01:30:24.000Z,tr,everyone,1589873404055797760,['1590879584295206913'],"['ücretlishow', 'whatsappshow']",[],21,0,0,0,,2022-11-10 17:30:30.306307
False,RT @liigles: @upblissed Le MilkMan,Twitter for iPhone,1590879584274333698,2022-11-11T01:30:24.000Z,en,everyone,1038871848610684928,['1590879584274333698'],[],[],1,0,0,0,,2022-11-10 17:30:30.306735
False,"RT @Ronald27058863: 𝓛𝓸𝓿𝓮 𝓲𝓼 𝓪 𝓵𝓸𝓽 𝓵𝓲𝓴𝓮 𝓪 𝓫𝓪𝓬𝓴
https://t.co/J2D3rJ2lLf
##
##지구에서년지성아_환영해 https://t.co/Nqw4BlQriq",Twitter for Android,1590879584295288833,2022-11-11T01:30:24.000Z,en,everyone,1585352609421983754,['1590879584295288833'],['지구에서년지성아_환영해'],"['https://twitter.com/i/spaces/1ypKddyDBXpKW', 'https://twitter.com/Ronald27058863/status/1590879555086073856/photo/1']",39,0,0,0,,2022-11-10 17:30:30.307138
False,"RT @Symph0ny3: ""De woke links zijn hatelijke mensen en hebben deugdzaamheid bewapend om te doen alsof ze om de mensen geven."" Ze verschuile…",Twitter Web App,1590879584282898432,2022-11-11T01:30:24.000Z,nl,everyone,418156434,['1590879584282898432'],[],[],128,0,0,0,,2022-11-10 17:30:30.307586
False,"RT @nagisa_kakegawa: ラテアートというものをやってくれるカフェに初めて行ったのですが！！！
フェニルを描いてもらいました！🐥💕
すごい！！！！！！ https://t.co/03jj72no9a",Twitter for Android,1590879584282902530,2022-11-11T01:30:24.000Z,ja,everyone,95318312,['1590879584282902530'],[],['https://twitter.com/nagisa_kakegawa/status/1590718560032411648/photo/1'],85,0,0,0,,2022-11-10 17:30:30.308267
False,"Olhei no telefone era 21:20, passei 15 minutos no tt e já é 22:30 bicho",Twitter for Android,1590879584282906626,2022-11-11T01:30:24.000Z,pt,everyone,1585100905346727942,['1590879584282906626'],[],[],0,0,0,0,,2022-11-10 17:30:30.308794
False,@marunouti0721 そう！ソニック初のオープンワールドだよーー楽しい…難しいけど…,Twitter for iPhone,1590879584266096640,2022-11-11T01:30:24.000Z,ja,everyone,1442065176170143750,['1590879584266096640'],[],[],0,0,0,0,,2022-11-10 17:30:30.309348
False,:/,Twitter for iPhone,1590879584274481153,2022-11-11T01:30:24.000Z,qst,everyone,1446301207857926144,['1590879584274481153'],[],[],0,0,0,0,,2022-11-10 17:30:30.309834
False,Closed ya bestie maaf baru sempet draw 🙏,Twitter for Android,1590879584295473154,2022-11-11T01:30:24.000Z,in,everyone,1441620427978133508,['1590879584295473154'],[],[],0,0,0,0,,2022-11-10 17:30:30.310229
False,RT @Annne67515115: เซเลบท่านหนึ่ง ภูมิใจในตัวอาโปมากที่สุดเขามาไกลมาแล้วจริงๆไปให้สุดเลยนะคับพวกเราจะคอยอยู่ตรงนี้ข้างๆเสมอ #BazaarSGXApo @…,Twitter for iPhone,1590879584291278848,2022-11-11T01:30:24.000Z,th,everyone,1081743648239190016,['1590879584291278848'],['BazaarSGXApo'],[],82,0,0,0,,2022-11-10 17:30:30.310690
False,"RT @triangle24: 11/11金 学校のマスク着用 ”感染者数抑制などに効果“ 米研究グループ

非常に重要な研究結果です。マスク着用は感染者を抑え、子供たちの欠席日数を減らす効果があると判明。命と健康はもちろんですが、学習機会損失を減らすと言う点でも極めて重要
h…",Twitter Web App,1590879584282882049,2022-11-11T01:30:24.000Z,ja,everyone,116756123,['1590879584282882049'],[],[],224,0,0,0,,2022-11-10 17:30:30.311194
False,RT @295c__: کون  لوگ  او  تسی  کیسے  کر  لیتے  ہو  یہ  ڈرامے  پہلے  سارا   دن گالیاں  دو  اور  پھر  شام کو ابو  ابو کہنا شروع  کر دیتے ہو 🤔…,Twitter for Android,1590879584257732610,2022-11-11T01:30:24.000Z,ur,everyone,1474471600112214018,['1590879584257732610'],[],[],323,0,0,0,,2022-11-10 17:30:30.311536
False,"RT @SB19_VotingTeam: 🚨ALERT! ALERT!

🗓Save the date! 

Wishing our Ppop Kings with the loads of love &amp; happiness for the journey scheduled.…",Twitter for Android,1590879584266092545,2022-11-11T01:30:24.000Z,en,everyone,1514467999909961731,['1590879584266092545'],[],[],429,0,0,0,,2022-11-10 17:30:30.311803
False,"@Kaetrin67 I figured as much. I just meant the breathing symptom was due to her physical activity, not worsening COVID. 

I hope she continues to feel okay and has a full recovery.",Twitter for iPad,1590879584295477248,2022-11-11T01:30:24.000Z,en,everyone,1056773514,['1590879584295477248'],[],[],0,0,0,0,,2022-11-10 17:30:30.312042
False,"RT @EXO_21_SVT_0406: SEVENTEEN セブチ DREAM 交換

譲:エスクプス ジョシュア
バーノン ディノ

求:各同種
CARAT盤
ミンギュ×1 ウォヌ×2 ホシ×1

Weverse特典 ミンギュ

12・13日 渋谷or各ドーム手渡し
or郵…",Twitter for iPhone,1590879584278675456,2022-11-11T01:30:24.000Z,ja,everyone,968955267944660992,['1590879584278675456'],[],[],3,0,0,0,,2022-11-10 17:30:30.312314
False,"RT @pushkardhami: जय माँ कुंजापुरी !

नरेंद्रनगर, टिहरी गढ़वाल में स्थित मां कुंजापुरी का मंदिर माता सती को समर्पित है। 51 शक्तिपीठों में…",Twitter for Android,1590879584270311425,2022-11-11T01:30:24.000Z,hi,everyone,940434507936628736,['1590879584270311425'],[],[],1,0,0,0,,2022-11-10 17:30:30.312564
False,"หล่อ น่ารัก #MyCalvinsXPeckPalit
#MyCalvins
#CalvinKleinTH
@peckpalit 
#เป๊กผลิตโชค
#PeckPalitChoke https://t.co/sVnwHNoOhz",Twitter for Android,1590879584287092737,2022-11-11T01:30:24.000Z,th,everyone,1024221469155282946,['1590879584287092737'],"['MyCalvinsXPeckPalit', 'MyCalvins', 'CalvinKleinTH', 'เป๊กผลิตโชค', 'PeckPalitChoke']",['https://twitter.com/prtphotos_bkk/status/1590718673496731648'],0,0,0,0,,2022-11-10 17:30:30.312930
False,RT @hrkbenowen: Katie Hobbs in the ballot counting room the morning after the election… https://t.co/YOOoNIBEQT,Twitter for iPhone,1590879584291270656,2022-11-11T01:30:24.000Z,en,everyone,1365683788802572290,['1590879584291270656'],[],['https://twitter.com/hrkbenowen/status/1590826628766388224/photo/1'],719,0,0,0,,2022-11-10 17:30:30.313306
False,"If you're tired of constantly setting new goals but never achieving them, you need to eliminate Motivation from the equation.Expecting yourself to be motivated is naive. Just break down into small actions that will take you closer to your goal.",Twitter Web App,1590879584278687744,2022-11-11T01:30:24.000Z,en,everyone,22036637,['1590879584278687744'],[],[],0,1,0,0,,2022-11-10 17:30:30.313705
False,RT @pizzaseon_: ลูกเราก็รักเค้ามากเหมือนกัน 😭😭😭😭 https://t.co/gFoYxltzEb,Twitter for iPhone,1590879584257708032,2022-11-11T01:30:24.000Z,th,everyone,1612443330,['1590879584257708032'],[],['https://twitter.com/pizzaseon_/status/1590874991666802688/video/1'],46,0,0,0,,2022-11-10 17:30:30.314064
False,"RT @T5YCKSgDABtkR8J: seni doyamadım dedim farklı hissettiriyorsun, #corlu üzmez sever Bu adam beni cünkü sever ben Güzel Doymadım sevmelere…",Twitter for Mac,1590879584261545985,2022-11-11T01:30:24.000Z,tr,everyone,1588891281039687681,['1590879584261545985'],['corlu'],[],45,0,0,0,,2022-11-10 17:30:30.314703
False,"'Who is wise and will keep these things, and will understand the mercies of the Lord?' https://t.co/PtsB7WmBJ3",Twitter Web App,1590879584257732608,2022-11-11T01:30:24.000Z,en,everyone,1452340564985356295,['1590879584257732608'],[],['https://twitter.com/joannadoxx/status/1590879584257732608/photo/1'],0,0,0,0,,2022-11-10 17:30:30.315007
False,"RT @Alireza95147218: kalbinizin kısıtlı kendi izin Bu engellemesine  insanların gürültüsünün vermeyin, yüzden başka #çerkezköy Zamanınız se…",Twitter for iPad,1590879584274325504,2022-11-11T01:30:24.000Z,tr,everyone,1588655453009068032,['1590879584274325504'],['çerkezköy'],[],39,0,0,0,,2022-11-10 17:30:30.315385
False,"RT @witte_sergei: What Nietzsche did not understand was that humanity’s future was not evolution to a higher form of man, but devolution to…",Twitter for iPad,1590879584270290944,2022-11-11T01:30:24.000Z,en,everyone,818593572156911617,['1590879584270290944'],[],[],73,0,0,0,,2022-11-10 17:30:30.315810
False,"RT @KERRYQU420: The same intersection changes one week apart, and the seasons change as usual. What remains unchanged is my love for both o…",Twitter for iPhone,1590879584278700033,2022-11-11T01:30:24.000Z,en,everyone,1573540435007414272,['1590879584278700033'],[],[],1,0,0,0,,2022-11-10 17:30:30.316220
False,RT @tpagon: บอกตรงๆ ว่าดูสถานการณ์โลกแล้วไม่มีความกล้าใช้เงินเยอะใดๆ สักวันเราอาจตกงาน สักวันอาจป่วยหนัก สักวันอาจจู่ๆ มีเรื่องให้พาลเสียเ…,Twitter for iPhone,1590879575906881537,2022-11-11T01:30:22.000Z,th,everyone,767719865427689472,['1590879575906881537'],[],[],255,0,0,0,,2022-11-10 17:30:30.316870
False,"https://t.co/7Frc53ek7s
https://t.co/yJ2ieXgWlo https://t.co/hsNLELiPg5",Twitter Web App,1590879580080205825,2022-11-11T01:30:23.000Z,zxx,everyone,1145335939465482240,['1590879580080205825'],[],"['https://tinyurl.com/5z79v929', 'https://bookwalker.jp/series/282496/list/', 'https://twitter.com/WagaComix/status/1590879580080205825/photo/1', 'https://twitter.com/WagaComix/status/1590879580080205825/photo/1', 'https://twitter.com/WagaComix/status/1590879580080205825/photo/1', 'https://twitter.com/WagaComix/status/1590879580080205825/photo/1']",0,1,0,0,,2022-11-10 17:30:30.317445
False,"Pyrenees about one month,",Twitter Web App,1590879584257351681,2022-11-11T01:30:24.000Z,en,everyone,1229275520497602561,['1590879584257351681'],[],[],0,0,0,0,,2022-11-10 17:30:30.318023
False,"RT @besthitskayosai: ／
　このあと❗️
　#なにわ男子 
　の皆さんが登場🎤🎡
　🚩メッセージ動画到着
＼

🎶披露するのは新曲
　『#ハッピーサプライズ』🎁
　今の季節にぴったりな楽曲です❄️

#ベストヒット歌謡祭 2022🏆✨
#フェスティバルホール…",Twitter for iPhone,1590879575881711616,2022-11-11T01:30:22.000Z,ja,everyone,1243369707719110656,['1590879575881711616'],"['なにわ男子', 'ハッピーサプライズ', 'ベストヒット歌謡祭', 'フェスティバルホール']",[],12047,0,0,0,,2022-11-10 17:30:30.318601
False,RT @Urvashi9: Instigation is not prohibited in the house..everyone has been instigating everyone.. why blame shiv?? If u can taunt why can’…,Twitter for Android,1590879584291287040,2022-11-11T01:30:24.000Z,en,everyone,1461991995568635907,['1590879584291287040'],[],[],132,0,0,0,,2022-11-10 17:30:30.319097
False,RT @portaldomedoo: Lista dos melhores FILMES de TERROR de 2022 segundo a crítica para ver esse nesse fim de ano. https://t.co/gllCACeuNR,Twitter for iPhone,1590879584282869760,2022-11-11T01:30:24.000Z,pt,everyone,218107480,['1590879584282869760'],[],['https://twitter.com/portaldomedoo/status/1590748982816276482/photo/1'],433,0,0,0,,2022-11-10 17:30:30.319558
True,"RT @lucasyf93: HE WANTS TO TASTE THE SPIDER WEB 🕷💦 
@pineda_pabloo 

Sex tape Link bellow👇🏽 https://t.co/GcfWGU5FUS",Twitter for iPhone,1590879584295477249,2022-11-11T01:30:24.000Z,en,everyone,1454337681123692545,['1590879584295477249'],[],['https://twitter.com/lucasyf93/status/1590865404448374784/photo/1'],51,0,0,0,,2022-11-10 17:30:30.320286
False,شبت مع قحبتكم🔥 #معصِيٌتيٕ_راحّتِيً,Twitter for iPhone,1590879584261931013,2022-11-11T01:30:24.000Z,ar,everyone,1557632112085409792,['1590879584261931013'],['معصِيٌتيٕ_راحّتِيً'],[],0,0,0,0,,2022-11-10 17:30:30.320798
False,@msgthvgk também,Twitter for Android,1590879584282894336,2022-11-11T01:30:24.000Z,pt,everyone,1530942689151270912,['1590879584282894336'],[],[],0,0,0,0,,2022-11-10 17:30:30.321633
False,"@Drumsuko926 いろいろ捗っておられて、何よりです😊
騒がしいのを味方にしちゃうなんて、ナイス👍です

私も早起きしてます
早寝は目標です

今週は早寝をしていますが、
「上野さんのインスタライブがあったらどうしよう」
と心配しながら就寝してます
明後日ライブなので、今夜から暫くは心配せずに眠れます",Twitter for Android,1590879584295456768,2022-11-11T01:30:24.000Z,ja,everyone,1207925574657703938,['1590879584295456768'],[],[],0,0,0,0,,2022-11-10 17:30:30.322206
False,pensar no rumo que minha vida vai tomar no fim desse ano tá me deixando pirada lelé maluca,Twitter Web App,1590879584295305222,2022-11-11T01:30:24.000Z,pt,everyone,299122281,['1590879584295305222'],[],[],0,0,0,0,,2022-11-10 17:30:30.325122
False,"RT @Kayleig73460749: اعجيب ان جاء ن
https://t.co/Wopfafx2yY
##
#구지구에년지성아환에년구 https://t.co/ClLV73fJwa",Twitter for iPhone,1590879584265945088,2022-11-11T01:30:24.000Z,ar,everyone,1585033300506288139,['1590879584265945088'],['구지구에년지성아환에년구'],"['https://twitter.com/i/spaces/1lDxLnblmRmGm', 'https://twitter.com/Kayleig73460749/status/1590879577257431041/photo/1']",40,0,0,0,,2022-11-10 17:30:30.336463
False,RT @_Sept2313: มุนินทร์มุตตามาก https://t.co/uM4qn871jP,Twitter for iPhone,1590879584261931014,2022-11-11T01:30:24.000Z,th,everyone,818809428648439811,['1590879584261931014'],[],"['https://twitter.com/_Sept2313/status/1590799273675096064/photo/1', 'https://twitter.com/_Sept2313/status/1590799273675096064/photo/1']",357,0,0,0,,2022-11-10 17:30:30.344960
False,"@unminee sambil dengerin ini, biar afdhol galaunya https://t.co/B7pFe7qHUA",Twitter for iPhone,1590879584287064064,2022-11-11T01:30:24.000Z,in,everyone,1497190000236306438,['1590879584287064064'],[],['https://open.spotify.com/track/0UvCh63URrLFcPkKt99hHd?si=GU-fifgoSeW7dQUbb03SjQ'],0,0,0,0,,2022-11-10 17:30:30.362685
False,RT @tianqihao13: hayvanitan eblehlikecekler #pendik #maltepe üsküdar borazanin depoacaktim ȇ̈s̑̈c̑̈ȏ̈ȓ̈t̑ ümraniye daginiklikiyor kisirgani…,Twitter Web App,1590879584295473153,2022-11-11T01:30:24.000Z,tr,everyone,1589980575447896065,['1590879584295473153'],"['pendik', 'maltepe']",[],11,0,0,0,,2022-11-10 17:30:30.383313
False,"RT @CSLewisDaily: “Love is not affectionate feeling, but a steady wish for the loved person’s ultimate good as far as it can be obtained.”…",Twitter for Android,1590879584274518016,2022-11-11T01:30:24.000Z,en,everyone,92636437,['1590879584274518016'],[],[],481,0,0,0,,2022-11-10 17:30:30.394197
False,#nowplaying on All Blues Radio: Magnuson blues promo 3 by WBLU Listen on the site https://t.co/qtmb2SHibX or on the myTuner radio app #blues https://t.co/OPbjAQjOLz,autopo.st - All_Blues_Radio,1590879584261750784,2022-11-11T01:30:24.000Z,en,everyone,1029389652950765569,['1590879584261750784'],"['nowplaying', 'blues']","['http://www.wblu.rocks', 'https://twitter.com/All_Blues_Radio/status/1590879584261750784/photo/1']",0,0,0,0,,2022-11-10 17:30:30.394911
False,umm i’m irked cause why i still don’t got a cf on here? is it me? like wtfff,Twitter for iPhone,1590879584278700034,2022-11-11T01:30:24.000Z,en,everyone,4823733867,['1590879584278700034'],[],[],0,0,0,0,,2022-11-10 17:30:30.396177
False,"RT @Kanooooon0316: 🌙PayPayスペ内配布企画🌙

ポチ袋🧧×1名様

【条件】
@Kanooooon0316のフォローとこのツイートのRTと固ツイのいいね
※スペ内にいてください
※引用2倍

10:35〆

#PayPay
#PayPay配布企画
#Pa…",Twitter for iPhone,1590879584295456769,2022-11-11T01:30:24.000Z,ja,everyone,1278864728001937408,['1590879584295456769'],"['PayPay', 'PayPay配布企画']",[],26,0,0,0,,2022-11-10 17:30:30.406119
False,"RT @madrid_mike: Fox is attacking Trump.

Trump is attacking DeSantis.

Laura Loomer is running for RNC Chair. 

Twitter is imploding.",Twitter for iPhone,1590879584257740800,2022-11-11T01:30:24.000Z,en,everyone,17832859,['1590879584257740800'],[],[],14,0,0,0,,2022-11-10 17:30:30.406754
False,@iamamirfotoohi Fight me or keep showing you’re scared of me! Send the paperwork!,Twitter for iPhone,1590879584282902528,2022-11-11T01:30:24.000Z,en,everyone,1266936740327026690,['1590879584282902528'],[],[],0,0,0,0,,2022-11-10 17:30:30.407226
False,"RT @chartsive: .@IVEstarship has surpassed 2.8 million copies sold on Circle Chart! 

#IVE #아이브 https://t.co/rDFXm16ZLJ",Twitter for iPad,1590879563311362048,2022-11-11T01:30:19.000Z,en,everyone,925285751725604864,['1590879563311362048'],"['IVE', '아이브']",['https://twitter.com/chartsive/status/1590541157154848769/photo/1'],199,0,0,0,,2022-11-10 17:30:30.424739
False,RT @Popie4044: https://t.co/OuHnxKnxwk,Twitter for iPhone,1590879584270315520,2022-11-11T01:30:24.000Z,zxx,everyone,1506378258752983042,['1590879584270315520'],[],['https://twitter.com/i/spaces/1mrxmkDzwykGy'],5,0,0,0,,2022-11-10 17:30:30.461517
False,RT @DemocratCali: @lindyli Extreme Gerrymandering &amp; voter suppression thanks to Manchin &amp; Sinema's filibuster. These two DINOS kept us from…,Twitter for Android,1590879588489433089,2022-11-11T01:30:25.000Z,en,everyone,1232016225510793217,['1590879588489433089'],[],[],40,0,0,0,,2022-11-10 17:30:31.060226
False,@szquirinooo KKKKKKKKKKKKKKKKK,Twitter for Android,1590879588481372160,2022-11-11T01:30:25.000Z,und,everyone,1280113935765692416,['1590879588481372160'],[],[],0,0,0,0,,2022-11-10 17:30:31.352977
False,"@niefraim #FORARUEDA #FORARUEDA #FORARUEDA #FORARUEDA
#FORARUEDA #FORARUEDA #FORARUEDA #FORARUEDA
#FORARUEDA #FORARUEDA #FORARUEDA #FORARUEDA
#FORARUEDA #FORARUEDA #FORARUEDA #FORARUEDA
#FORARUEDA #FORARUEDA #FORARUEDA #FORARUEDA
#FORARUEDA #FORARUEDA #FORARUEDA #FORARUEDA",Twitter Web App,1590879588477194240,2022-11-11T01:30:25.000Z,qme,everyone,1424434358870544385,['1590879588477194240'],"['FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA', 'FORARUEDA']",[],0,0,0,0,,2022-11-10 17:30:31.353930
True,RT @wildtiktokss: https://t.co/o1VZMDszIz,Twitter for Android,1590879588485595138,2022-11-11T01:30:25.000Z,zxx,everyone,1568095630555320324,['1590879588485595138'],[],['https://twitter.com/wildtiktokss/status/1590702794524094464/photo/1'],5942,0,0,0,,2022-11-10 17:30:31.355502
False,RT @TheIrfanBangash: جیو رپورٹ کارڈ کے مطابق عمران نیازی اور  پاکستانی قوم کا لانگ مارچ ناکام ہے۔ وزیر آباد میں لاکھوں لوگ بیچ پارٹی پارٹی…,Twitter for iPhone,1590879588473016322,2022-11-11T01:30:25.000Z,ur,everyone,1513746801819807747,['1590879588473016322'],[],[],86,0,0,0,,2022-11-10 17:30:31.355943
False,@yicat1999 可惜要上班,Twitter for iPhone,1590879588473012225,2022-11-11T01:30:25.000Z,ja,everyone,1105730451199549441,['1590879588473012225'],[],[],0,0,0,0,,2022-11-10 17:30:31.356214
True,RT @Yinyinichiyu: #线下 #同城 想做哥哥的消防车，边做边喷水 https://t.co/fu6ku5YskY,Twitter Web App,1590879588485595137,2022-11-11T01:30:25.000Z,zh,mentionedUsers,1577661515884208128,['1590879588485595137'],"['线下', '同城']",['https://twitter.com/Yinyinichiyu/status/1590753601785593856/video/1'],225,0,0,0,,2022-11-10 17:30:31.356476
False,@LaloUrbanoM @INEMexico Y este grafitero pitero que onda?,Twitter for Android,1590879588485406721,2022-11-11T01:30:25.000Z,es,everyone,167880108,['1590879588485406721'],[],[],0,0,0,0,,2022-11-10 17:30:31.356877
False,"https://t.co/yJ2ieXgWlo
https://t.co/OseKCLMIKt https://t.co/EMcUzsMK16",Twitter Web App,1590879588456230912,2022-11-11T01:30:25.000Z,zxx,everyone,1145335939465482240,['1590879588456230912'],[],"['https://bookwalker.jp/series/282496/list/', 'https://tinyurl.com/ypzdnam5', 'https://twitter.com/WagaComix/status/1590879588456230912/photo/1', 'https://twitter.com/WagaComix/status/1590879588456230912/photo/1', 'https://twitter.com/WagaComix/status/1590879588456230912/photo/1', 'https://twitter.com/WagaComix/status/1590879588456230912/photo/1']",0,1,0,0,,2022-11-10 17:30:31.357218
False,"RT @StakeXDlive: 🎁Quick $100 giveaway🎁

Make sure to :
✅Follow and turn on noti🔔
✅Like + RT❤️
✅Show proof of noti 

Drop stake username and…",Twitter for Android,1590879588477177856,2022-11-11T01:30:25.000Z,en,everyone,918524264,['1590879588477177856'],[],[],307,0,0,0,,2022-11-10 17:30:31.357607
False,"RT @scaledandlyrics: we’re placing bets you won’t
shed your modesty",Twitter for Android,1590879588489768961,2022-11-11T01:30:25.000Z,en,everyone,1504136647008477185,['1590879588489768961'],[],[],1,0,0,0,,2022-11-10 17:30:31.357903
False,@soyAngiemamona 😱😱😱,Twitter for Android,1590879588477202432,2022-11-11T01:30:25.000Z,und,everyone,3312319343,['1590879588477202432'],[],[],0,0,0,0,,2022-11-10 17:30:31.358166
False,"創価学会の「創春バディ」って、統一教会のカインアベルみたいなものなのかな。

https://t.co/KIRDPqScB2",Twitter Web App,1590879588485595136,2022-11-11T01:30:25.000Z,ja,everyone,72023927,['1590879588485595136'],[],['https://www.seikyoonline.com/article/8D2A0DE572D92A352F7D11D52AC42E7E'],0,0,0,0,,2022-11-10 17:30:31.358819
False,@garyblack00 @elonmusk derives pleasure from pain…,Twitter for iPhone,1590879588485210112,2022-11-11T01:30:25.000Z,en,everyone,1290529320570626048,['1590879588485210112'],[],[],0,0,0,0,,2022-11-10 17:30:31.359188
False,"RT @kjstry333011: 대통령 순방 전용기 MBC 취재진 탑승거부와 관련해 KBS 기자가 팩트체크한 내용.

이번 순방 루트는 서울-프놈펜-발리인데 서울과 프놈펜 간에는 비행기편이 얼마 없고 프놈펜과 발리 사이엔 직항로가 아예 없다고 함.…",Twitter Web App,1590879588485582848,2022-11-11T01:30:25.000Z,ko,everyone,970663860985151489,['1590879588485582848'],[],[],2196,0,0,0,,2022-11-10 17:30:31.359471
False,"RT @desimpedidos: É bom Deus ter pena do Santos

Pq o Botafogo não tá tendo kkk https://t.co/lqIabV0dg6",Twitter for Android,1590879588473016323,2022-11-11T01:30:25.000Z,pt,everyone,742025350914445313,['1590879588473016323'],[],['https://twitter.com/desimpedidos/status/1590864580867391489/photo/1'],32,0,0,0,,2022-11-10 17:30:31.359746
False,"RT @antyobi0720: #ウマ娘
一日遅れたけどいいおなかを見てください https://t.co/AufPaH3Keo",Twitter for Android,1590879588468789249,2022-11-11T01:30:25.000Z,ja,everyone,1102813040,['1590879588468789249'],['ウマ娘'],"['https://twitter.com/antyobi0720/status/1589965125460852738/photo/1', 'https://twitter.com/antyobi0720/status/1589965125460852738/photo/1']",1617,0,0,0,,2022-11-10 17:30:31.360038
False,"大阪のプレミアム食事券の加盟店申請から3週間以上経つが、何も連絡が来ない😑
その後、ちゃんと申請できてない？と思ったのでもう一度申請し直してみたが2週間経っても何も無し。

やる気無いなら申請させるなよ😡",Twitter for iPhone,1590879588472999937,2022-11-11T01:30:25.000Z,ja,everyone,1174927141193912322,['1590879588472999937'],[],[],0,0,0,0,,2022-11-10 17:30:31.360289
False,"RT @tweetsforyoul: AMO LA EXCLUSIVIDAD, soy yooo o nada",Twitter for iPhone,1590879588464627712,2022-11-11T01:30:25.000Z,es,everyone,1257796138993926144,['1590879588464627712'],[],[],1785,0,0,0,,2022-11-10 17:30:31.360542
False,"RT @DDREAMERSOFC: Morning kilig with DonBelle!

🖇️ https://t.co/ZXtgwiJ3S9

24EverMorning WithDONBELLE

#AnInconvenientLove
#DonnyPangilina…",Twitter for iPhone,1590879588460408832,2022-11-11T01:30:25.000Z,en,everyone,1411123542947635203,['1590879588460408832'],['AnInconvenientLove'],['https://youtu.be/zutnV2xFSXg'],100,0,0,0,,2022-11-10 17:30:31.360936
False,RT @emi_messina: Nacho no es el mismo que dijo que hay que poner en pedo a julieta para poder entrarle? #GranHermano,Twitter for Android,1590879588456206336,2022-11-11T01:30:25.000Z,es,everyone,1244224854,['1590879588456206336'],['GranHermano'],[],469,0,0,0,,2022-11-10 17:30:31.361252
False,An aquatic based organic fertilizer that has no fishy smell. https://t.co/rElQycwXEK,The Social Jukebox,1590879588485414912,2022-11-11T01:30:25.000Z,en,everyone,958736994,['1590879588485414912'],[],['https://twitter.com/fishnure/status/1590879588485414912/photo/1'],0,0,0,0,,2022-11-10 17:30:31.361489
False,RT @hirari_official: みなさん！！仮免受かりましたあ😂🤍,Twitter for Android,1590879588460425216,2022-11-11T01:30:25.000Z,ja,everyone,1517697420242477057,['1590879588460425216'],[],[],5,0,0,0,,2022-11-10 17:30:31.361725
