possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,next_token
False,"RT @bowkylionn: แงงง ดีใจที่หลายๆคนชอบนะค้าบ
โบเลือกเอง ซื้อเอง แมชเองทุกชุด 🥹🤍
โบกี้ไลอ้อนเป็นสไตลิสต์ให้โบกี้ไลอ้อน",Twitter for Android,1571891451235303426,2022-09-19T15:58:20.000Z,th,everyone,969598808186212353,['1571891451235303426'],[],[],69173,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @arielqueenss: เคยสงสัยกันไหมคะว่าในพระราชวังบัคกิ้งแฮม (Buckingham Palace) ที่พวกเจ้าอังกฤษอยู่มีอะไรบ้าง? การใช้ชีวิตอยู่ในนั้นเป็นยัง…,Twitter for Android,1571891422168752128,2022-09-19T15:58:14.000Z,th,everyone,969598808186212353,['1571891422168752128'],[],[],31998,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @khun101010: นี่คือญี่ปุ่น​ แค่ใส่ใจเรื่องเล็ก​ๆน้อยๆ แต่มูลค่า​เพิ่มขึ้นมหาศาล​ คนขับรถไฟ​ Eizan railway เส้นทาง kurama line ในเมืองเกี…,Twitter for Android,1571890637817139202,2022-09-19T15:55:07.000Z,th,everyone,969598808186212353,['1571890637817139202'],[],[],59563,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @itmydefinition: โตขึ้นแล้วความต้องการมันลดลงจริงๆ นะ ตอนนี้ขอแค่อะไรก็ได้ ที่ไหนก็ได้ ใครก็ได้ที่ทำให้สบายใจก็พอละ ความสบายใจคือที่สุดแ…,Twitter for Android,1571890519839739905,2022-09-19T15:54:38.000Z,th,everyone,969598808186212353,['1571890519839739905'],[],[],8194,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @TheMajorMontana: คุยกับเพื่อนว่า พออายุขึ้นเลข 3 ปุ๊บ การ maintain ร่างกายตัวเองจะเป็นสิ่งสำคัญมาก และทำยากด้วย เมื่อก่อนลงพุงนิดหน่อย…,Twitter for Android,1571890448071036928,2022-09-19T15:54:21.000Z,th,everyone,969598808186212353,['1571890448071036928'],[],[],12830,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @bokuwa_kumaa: กะหรี่ไม่มีจรรยาบรรณ ทำไมเอาความลับลูกค้ามาขาย,Twitter for Android,1571890233775632384,2022-09-19T15:53:30.000Z,th,everyone,969598808186212353,['1571890233775632384'],[],[],46895,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @sfkkfs_: ลาที่ดี คือลาออก จริงจ้า แต่ไม่มีจะแดก,Twitter for Android,1571890218059571200,2022-09-19T15:53:26.000Z,th,everyone,969598808186212353,['1571890218059571200'],[],[],24047,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @myjmfh: ม้าคกับแฮชานโดนแปะวิตามินมาหรอ ฉีดวิตามินแบบผ่านสายน้ำเกลืออะ เพราะทำงานหนักมากด้วยเนอะ พวกแกเก่งมากเลยๆๆ แต่อย่าเป็นแบบนี้บ่อย…,Twitter for Android,1571889971648434177,2022-09-19T15:52:28.000Z,th,following,969598808186212353,['1571889971648434177'],[],[],9029,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @itiskerfuffle: #ข้อเสียของอเมริกา เริ่มเลอ
1. ไม่พูดไม่ได้ ค่ารักษาพยาบาล มันแพงแบบไม่สมเหตุสมผล ต่อให้มีประกันก็ต้องถามประกันก่อนว่าจ่…",Twitter for Android,1571889275939201025,2022-09-19T15:49:42.000Z,th,everyone,969598808186212353,['1571889275939201025'],['ข้อเสียของอเมริกา'],[],31245,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Eaaaw: เพื่อนสาวแต่งงานกับสามีได้ 2 เดือนแล้วหย่าเลย บอกว่าตลอดเวลา 2 เดือนสามีไม่ทำการบ้านเลย ทั้งๆ ที่ตอนจีบก็มีอะไรกันปกติ แต่พอแต่ง…,Twitter for iPad,1571873310702718976,2022-09-19T14:46:15.000Z,th,everyone,969598808186212353,['1571873310702718976'],[],[],12701,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @nongjaireal: อังกฤษไม่เชิญไทยไปงานพระศพ ไทยต้องรีบจัดงานพระศพแล้วไม่เชิญอังกฤษเพื่อเอาคืนบ้างนะคะ,Twitter for iPad,1571873195996884993,2022-09-19T14:45:48.000Z,th,everyone,969598808186212353,['1571873195996884993'],[],[],60544,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @g0t0suke: พูดถึงของที่แถมในกล่องไอโฟนก็เศร้าแหละ  จากเดิมที่มีทั้งหูฟัง ทั้งหัวชาร์จ ตอนนี้หายเกลี้ยง พร้อมกับราคาที่เพิ่มขึ้น นี่มันเ…,Twitter for iPad,1571873110999339008,2022-09-19T14:45:28.000Z,th,everyone,969598808186212353,['1571873110999339008'],[],[],56068,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @obasu: จะต้องเห็นข่าวไรเดอร์ร้องไห้เพราะจ่ายเงินค่าอาหารแล้วลูกค้าเบี้ยวอีกกี่ครั้ง? มั่นใจว่านี่ไม่ใช่ครั้งสุดท้าย ตราบใดที่การออกแบบร…,Twitter for iPad,1571825285892571144,2022-09-19T11:35:25.000Z,th,everyone,969598808186212353,['1571825285892571144'],[],[],28032,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @yamyummy: ทำไมพ่อเท็นถึงไม่ไปงานศพควีนเอลิซาเบธอะ ทำไมส่งเอกอัครราชทูตไปแทน แบบแก งง ตอนงานครองราชย์รอเก้า เค้าก็มาป่ะ,Twitter for iPad,1571824673788403714,2022-09-19T11:32:59.000Z,th,everyone,969598808186212353,['1571824673788403714'],[],[],10742,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @Foxyts: ละใครจะจ้าปได้เท่ามิลลิ555555555555555555
#มิลลิ https://t.co/qIakGsdBPT",Twitter for iPad,1571815334495256577,2022-09-19T10:55:53.000Z,th,everyone,969598808186212353,['1571815334495256577'],['มิลลิ'],"['https://twitter.com/Foxyts/status/1571501239724314624/photo/1', 'https://twitter.com/Foxyts/status/1571501239724314624/photo/1', 'https://twitter.com/Foxyts/status/1571501239724314624/photo/1', 'https://twitter.com/Foxyts/status/1571501239724314624/photo/1']",10535,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @faisnsd: @ufvlcsku ชอบเปิดไฟเลี้ยวตอนจะเลี้ยวแล้ว = ไม่รอให้เลี้ยวเสร็จแล้วค่อยเปิดไฟล่ะ,Twitter for iPad,1571815166408544257,2022-09-19T10:55:13.000Z,th,everyone,969598808186212353,['1571815166408544257'],[],[],2568,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @LeeTempest: ใช้กันจนคำว่าหน้าไทย ๆ หรือเหมือนคนไทยมีความหมายเชิง negative เพราะคำชมถูกใช้กับชาวต่างชาติซะเยอะ เห็นได้ในวงการบันเทิงทั้ง…,Twitter for iPad,1571815137623044097,2022-09-19T10:55:06.000Z,th,everyone,969598808186212353,['1571815137623044097'],[],[],20443,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @jimin926: @RedSkullxxx ชายแท้ไทยเหมือนถูกสาปให้เห่อหมอยตลอดชีวิตเลยอะ,Twitter for iPad,1571815074641350656,2022-09-19T10:54:51.000Z,th,everyone,969598808186212353,['1571815074641350656'],[],[],4528,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @koenamz: ขอแชร์ความน่ารักของเมนคนนี้หน่อย…
คือนี่ไปถามเขื่อนว่าใช้น้ำหอมของอะไรหอมจัง เขื่อนก็ตอบมาปกติ เลยบอกว่าจะไปตำบ้าง แต่เขื่อนขอ…",Twitter for iPad,1571814893816549377,2022-09-19T10:54:08.000Z,th,everyone,969598808186212353,['1571814893816549377'],[],[],39008,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @petohprad: เรื่องเปลี่ยนไอโฟนทุกปีคุ้มกว่าใช้จนพังแล้วเปลี่ยนทีเพราะเอาเครื่องไปเทิร์นปีต่อปีราคาไม่ตกมาก เพิ่มไม่กี่บาทก็ได้เครื่องให…,Twitter for iPad,1571814757258395650,2022-09-19T10:53:35.000Z,th,following,969598808186212353,['1571814757258395650'],[],[],12245,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @yamyummy: ได้บทใหม่ไว้ด่าสลิ่มละ 'โลกหมุนรอบพ่อมึงมั้ง ก็ไม่ใช่ไง' ขอบคุณมิลลิ หัวไวม้ากก 8 บาร์หนีตายยังแพ้,Twitter for iPad,1571814711905361921,2022-09-19T10:53:24.000Z,th,everyone,969598808186212353,['1571814711905361921'],[],[],17571,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @karimmmmmuu: เตือนทุกคน เวลาคบกันดูเวลาเขาโกรธสุดๆ ถ้าเขาควบคุมตัวเองไม่ได้/ทำร้ายเราต้องเลิกทันที อย่าคิดว่าเขาจะเปลี่ยนถ้าเขาไม่มีประ…,Twitter for iPad,1571814671744929792,2022-09-19T10:53:15.000Z,th,everyone,969598808186212353,['1571814671744929792'],[],[],23972,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @6elieveInU: จะร้องพาเลตในคอนนี้เป็นครั้งสุดท้ายแล้ว? ไอยูบอกเป็นเพลงที่รักมาก ตัวเองตอน 25 ก็คิดว่าเป็นช่วงชีวิตดีๆของตัวเองมาก แต่ที่จ…,Twitter for iPad,1571814552102404096,2022-09-19T10:52:46.000Z,th,everyone,969598808186212353,['1571814552102404096'],[],[],29795,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @babycrepecake: ลองโดนทัวร์ลงดู ทวีตที่เคยหาไม่เจอ คนอื่นมันหาเจอหมด,Twitter for iPad,1571814491096240129,2022-09-19T10:52:32.000Z,th,following,969598808186212353,['1571814491096240129'],[],[],28273,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @NickyIndy_94: รถไฟทุก class ของมาเลเซียเป็นรถแอร์ทั้งหมด 100% ไม่มีรถพัดลมร้อนๆ มาเกือบ 20 ปีแล้ว ขบวนรถติดแอร์บ้านเขาไม่ใช่ option ที่…,Twitter for iPad,1571814467285188609,2022-09-19T10:52:26.000Z,th,everyone,969598808186212353,['1571814467285188609'],[],[],27512,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @koompapun: เพราะมิลลิมี stance ทางการเมืองสูง แล้วยังทำได้ดีในหน้าที่การงาน ทำให้ข้ออ้างที่เขาคอยอ้างว่า สาเหตุที่เมนเขาไม่ออกมาพูดเรื่…,Twitter for iPad,1571814447639040001,2022-09-19T10:52:21.000Z,th,everyone,969598808186212353,['1571814447639040001'],[],[],16265,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Eaaaw: มึงงงงงง เหมือนได้เที่ยวญี่ปุ่นฟรี มีบ้านขายบ้านมีรถขายรถ เอาไปแลกเงินเยนให้หมด 🌈 https://t.co/mF6qNfcpZA,Twitter for iPad,1571814409705779200,2022-09-19T10:52:12.000Z,th,everyone,969598808186212353,['1571814409705779200'],[],['https://twitter.com/Eaaaw/status/1571344087235858432/photo/1'],34812,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @boongboong_no2: ก้ายบัวบอกลึกตื้น ชลธาร 
อนาโตมี่อีสันดาน เย็ดแม่
อยากวาดโป๊ใจจะขาด ยากแท้
ควยควยควยควยควยควย ควยควย",Twitter for iPad,1571814345885257729,2022-09-19T10:51:57.000Z,th,everyone,969598808186212353,['1571814345885257729'],[],[],7266,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @jjlinisgod: สังเกตมั้ยอ่ะ ทีมดูแล(?)มีแต่ผู้ชาย ไม่แปลกที่จะเอากรอบแปลกๆมามองหุ่นผู้หญิง ต้องผอม ให้กินของไม่ให้พลังงาน แต่คาดหวังให้ทำ…,Twitter for iPad,1571814274535948289,2022-09-19T10:51:40.000Z,th,everyone,969598808186212353,['1571814274535948289'],[],[],832,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @pair_pear: ตอนจบแฟนๆตะโกน ยินดีด้วยที่แต่งงานนะ โลโค่บอก ขอบคุณมากคับ 🥹 https://t.co/nbOjzewFFr,Twitter for iPad,1571814257368666117,2022-09-19T10:51:36.000Z,th,everyone,969598808186212353,['1571814257368666117'],[],['https://twitter.com/pair_pear/status/1571390557938913281/video/1'],33859,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @yoxrgravity: เป็นคนที่หงุดหงิดแล้วสีหน้าออกอะ ไม่ว่าจะพยายามปั่นหน้านิ่งขนาดไหนแต่หน้ากุดูเหวี่ยงไปแล้ว 70%,Twitter for iPad,1571814243355471881,2022-09-19T10:51:33.000Z,th,everyone,969598808186212353,['1571814243355471881'],[],[],59293,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @LalitLataa: พอพรีเซ็นต์จบ รอบข้างเหมือนโลกหยุดหมุน แลเวก็มีเพื่อนผู้หญิงในคลาสที่คุณไอค์ไม่ได้สนิทด้วยหันไปหาครูละบอกว่า “ถ้าเขาไม่ได้เ…,Twitter for iPad,1571814218797809664,2022-09-19T10:51:27.000Z,th,everyone,969598808186212353,['1571814218797809664'],[],[],186,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @LalitLataa: คุณไอค์เล่าว่าเพราะชอบวิชาภาษาอังกฤษมาก ขณะที่คนอื่นในคลาสพรีเซนต์ด้วยยกกระดาษขึ้นมาอ่าน พอถึงตาคุณไอค์ ก็ถือกระดาษออกไป ทำ…,Twitter for iPad,1571814199470493698,2022-09-19T10:51:22.000Z,th,everyone,969598808186212353,['1571814199470493698'],[],[],764,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @raccxxn: เราลองลาออกกันเลยได้ไหม เพราะว่าชั้นเป็นคนไม่เรียน เรียนไม่เป็น,Twitter for iPad,1571814167744753669,2022-09-19T10:51:15.000Z,th,everyone,969598808186212353,['1571814167744753669'],[],[],58025,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @exfictz: เชรี่ยม กำแพงกั้นสึนามิแม่งของจริงว่ะ วิศวกรรมที่แท้ ใช้งานได้จริงไม่ใช่แค่กิมมิค,Twitter for iPad,1571814090234023936,2022-09-19T10:50:56.000Z,th,everyone,969598808186212353,['1571814090234023936'],[],[],40937,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Reiriesz: พูดก็พูดนะ เดี๋ยวนี้คนพร้อมจะหยาบคายใส่คนอื่นง่ายมากๆ แบบซัก5-6ปีก่อนใครโควทคนอื่นด้วยคำอินแบบอิเหี้ย อิสัส ควยยย ไรงี้คือโดน…,Twitter for iPad,1571814012580663297,2022-09-19T10:50:38.000Z,th,everyone,969598808186212353,['1571814012580663297'],[],[],10023,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @sirinishappy: เจ็บสัส https://t.co/79RuCwasN8,Twitter for iPad,1571813962832052225,2022-09-19T10:50:26.000Z,th,everyone,969598808186212353,['1571813962832052225'],[],['https://twitter.com/sirinishappy/status/1571764624986624006/photo/1'],105898,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @kinc_png: โห ดู 100 Humans อยู่ ตอนทดลองว่าคำชมกับคำติ อะไรทำให้คนพัฒนาได้ไวกว่ากัน ผลคือคำชมอะ คนที่เคยทำได้ดี แต่โดนสุ่มให้ถูกติฟอร์ม…,Twitter for iPad,1571813917026054145,2022-09-19T10:50:15.000Z,th,everyone,969598808186212353,['1571813917026054145'],[],[],30328,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @02110327RL: ถ้าคนจับจับไม่ทัน ลิซ่าน่าจะตีลังกาต่อ,Twitter for iPad,1571810212922916864,2022-09-19T10:35:32.000Z,th,everyone,969598808186212353,['1571810212922916864'],[],[],35350,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Tipsuwan7: อยากอ่านโควท เลิกกันแบบเหตุผลแปลกๆ(ขอแบบขำๆฮาๆ) หรือแบบหยุดคุยต่อด้วยเหตุผลแปลกๆ มีผญ.คนนึงเลิกคุยกับผู้เพราะไปกินข้าวกับผู้…,Twitter for iPad,1571810001664221185,2022-09-19T10:34:41.000Z,th,everyone,969598808186212353,['1571810001664221185'],[],[],27123,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @tanya_tp14: แฟนเก่าเป็นคริสเตียน เราเปนพุทธ เค้าบอกเลิกโดยให้เหตุผลว่า “ไม่อยากรักใครมากกว่าพระเจ้า” ทุกวันนี้ก็ยังไม่เข้าใจ 5555555555,Twitter for iPad,1571809824098357250,2022-09-19T10:33:59.000Z,th,everyone,969598808186212353,['1571809824098357250'],[],[],39100,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @kimxdaisy: เห็นอันนี้แล้วนึกถึงกระทู้วิเคราะห์เพลง love dive ว่าคนที่ไอบึหลงรักคือตัวเอง แล้วมีคอมเม้นนึงบอกว่า ‘ถ้าฉันหน้าเหมือนวอนยอง…,Twitter for iPad,1571680449835175936,2022-09-19T01:59:54.000Z,th,everyone,969598808186212353,['1571680449835175936'],[],[],18839,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @katzeperkkura: พี่สากับแชวอนทำหน้าที่พี่คนโตของวงได้ดีมากๆเลยอะ เค้ากล้าไฟท์กับค่ายเรื่องอาหารเพราะมีความคิดที่ว่าฝึกกันก็หนักแล้วไม่อย…,Twitter for iPad,1571680345673830400,2022-09-19T01:59:29.000Z,th,everyone,969598808186212353,['1571680345673830400'],[],[],44163,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Bonusiie: บียอนเป็นแมวที่เลือกกินมากนะ ขนมแมวก็ไม่กิน อาหารเปียกก็ไม่กิน แมวเลียก็ไม่กิน วันๆกินแต่อาหารเม็ดกับน้ำ งงทำไม,Twitter for Android,1571669336762515456,2022-09-19T01:15:44.000Z,th,everyone,969598808186212353,['1571669336762515456'],[],[],1475,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @wworldismine_e: ""เค้าคิดถึงแต่หน้าแกจนไม่มีสมาธิอ่านหนังสือ เค้าขอเลิกก่อนแล้วเดี๋ยวมาจีบตอนสอบติดได้ไหม""",Twitter for Android,1571669243330187264,2022-09-19T01:15:22.000Z,th,everyone,969598808186212353,['1571669243330187264'],[],[],12102,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @kyokazuu: มี!! ที่ภูเก็ต แต่เป็นร้านตึกแถวเล็กๆ อยู่ในเมืองเก่า เป็นโฮสเทลแบบเซลฟ์เช็คอิน ไม่ค่อยมีคนอยู่เฝ้า เจ้าของร้านเชื่อใจคนที่เ…,Twitter for Android,1571669148652154880,2022-09-19T01:14:59.000Z,th,following,969598808186212353,['1571669148652154880'],[],[],4059,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @iiDudes: มิติใหม่​ 55555 https://t.co/nnOVj4Ni78,Twitter for Android,1571669121108180992,2022-09-19T01:14:53.000Z,th,everyone,969598808186212353,['1571669121108180992'],[],['https://twitter.com/iiDudes/status/1571137646357008384/photo/1'],22631,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @capitalxocute: มิลลิ : ไอเหี้ยมึงเป็นใคร ห้ะ มารู้ดีว่าชีวิตกูเป็นยังไง 1 2 3 4 5 โลกหมุนรอบพ่อมึงมั้ง

จบ 5555555555555555555555555555…",Twitter for Android,1571669078837956608,2022-09-19T01:14:43.000Z,th,everyone,969598808186212353,['1571669078837956608'],[],[],63967,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @stopsukteeEsus: มีคนมาโควททวิตอีบือไว้แล้ว ไปหาอ่านเอา แต่ก็ดูเอาละกันว่าอีบือมันขายความsexualขนาดนั้น วันๆคุยกับฟค.มีแต่หีๆควยๆแต่มัน…,Twitter for Android,1571668475374088192,2022-09-19T01:12:19.000Z,th,everyone,969598808186212353,['1571668475374088192'],[],[],2765,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @stopsukteeEsus: ท่าทเวิร์คคือท่ายั่วเพศ ฝรั่งเองก็ไม่ได้ชอบใจถ้าลูกหลานเด็กวัยม.ต้นจะเต้นแบบนี้ ขนาดอีบือที่ขึ้นชื่อเรื่องชอบทเวิร์คมัน…,Twitter for Android,1571668424316821506,2022-09-19T01:12:07.000Z,th,everyone,969598808186212353,['1571668424316821506'],[],[],29740,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @ufvlcsku: รถเกือบชน = ทำไมไม่ชนกูไปเลยล่ะ
ขับเร็ว = รีบมาก ทำไมไม่มาตั้งแต่เมื่อวาน
ไม่เปิดไฟเลี้ยว = ตอนซื้อรถเขาไม่แถมไฟเลี้ยวให้เหรอ…",Twitter for Android,1571668371829301249,2022-09-19T01:11:54.000Z,th,everyone,969598808186212353,['1571668371829301249'],[],[],136037,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @BrightMinho: สอบถาม iPhone สุขภาพแบตเหลือ 81% สามารถเปลี่ยนแบตได้มั้ย ก็เกือบเสื่อมแล้วอะ55555555555555555,Twitter for Android,1571668342959935488,2022-09-19T01:11:47.000Z,th,everyone,969598808186212353,['1571668342959935488'],[],[],6543,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @beautyberm: แกทำไมมันจะวันจันทร์อีกแล้ววะ ทำไมวันจันทร์มีหลายรอบจังวะ งง งงว่าเหนื่อยทุกวันแหละเอาจริง แต่วันจันทร์ฟังดูอิแพ็คไง,Twitter for Android,1571668303596392448,2022-09-19T01:11:38.000Z,th,everyone,969598808186212353,['1571668303596392448'],[],[],65839,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @millimdk: ไม่คือนี่ก็พอทราบไงว่า การจัดการแบบผู้ใหญ่คือแบบ ไม่ต้องไปให้ค่าเฮทเตอร์ ไม่ต้องไปใส่ใจ ปล่อยไป อย่าไปให้แสง แต่นี่ยังเด็กไง…,Twitter for Android,1571668226647674881,2022-09-19T01:11:20.000Z,th,everyone,969598808186212353,['1571668226647674881'],[],[],45792,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @appleandsickle: นอกจากเถียงๆ กันว่าจะเปลี่ยน/ไม่เปลี่ยนไอโฟนแล้ว คำถามคือทำไมต้องซื้อใหม่ หรือจากมุมการผลิตคือทำไมรอบผลิตภัณฑ์ใหม่มัน…,Twitter for Android,1571520265523458049,2022-09-18T15:23:23.000Z,th,everyone,969598808186212353,['1571520265523458049'],[],[],24713,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Marskinx: เคยคิดว่า คนอายุ 30 เป็นผู้ใหญ่มากๆ จนพอเดินทางมาจนถึงอายุใกล้เลข 3 แล้วจึงพบว่า .,Twitter for Android,1571520213220458497,2022-09-18T15:23:10.000Z,th,everyone,969598808186212353,['1571520213220458497'],[],[],6337,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @katzeperkkura: ซากุระ แชวอน พิสูจน์ให้เห็นแล้วว่าการมีเมมเดบิวต์ในช่วงอายุที่เหมาะสม มีวุฒิภาวะพอที่จะมีปากมีเสียงกับค่ายได้มันมีผลดีกั…,Twitter for Android,1571520151400640512,2022-09-18T15:22:56.000Z,th,everyone,969598808186212353,['1571520151400640512'],[],[],42643,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @zalapaww: เมนส์เลอะกางเกงตอนลงจากรถทัวร์ไม่ได้ตั้งใจ😭 (เปลี่ยนผ้าอนมก่อนขึ้นรถแล้ว ดันมาเยอะกว่าที่คิด) พอลงบขสรอคนมารับเลยนั่งเก้าอี้ห…,Twitter for Android,1571418418536120320,2022-09-18T08:38:41.000Z,th,everyone,969598808186212353,['1571418418536120320'],[],[],62774,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @hansibjoern: เราคุยกับสามีว่าทำไมพ่อแม่ไม่ใจดีกับเรา เหมือนที่ใจดีกับหลานๆเลย สามีบอกว่า หลายคนพอแก่ตัว ก็จะ relax มากขึ้น ใจดีมากขึ้น…,Twitter for Android,1571416895332716545,2022-09-18T08:32:38.000Z,th,everyone,969598808186212353,['1571416895332716545'],[],[],34033,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @GrahAnimation: @waiibearbie เราประเมินจากสารคดีเอานะ แมวตัวจะอุ่นกว่าคนมากๆ ฟิลจะเหมือนเราเป็นไข้ตัวร้อนเลยจะรู้สึกหนาว หัวคนเป็นส่วน…,Twitter for Android,1571416839233863681,2022-09-18T08:32:24.000Z,th,everyone,969598808186212353,['1571416839233863681'],[],[],552,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Zn0wwhite: @waiibearbie ตลกสุด น้องอุตส่าห์คาบลูกเฉพาะ2คนนั้นมาให้เลี้ยง แต่นุด ดันเอาไปกองรวม น้องมองหน้าแรงมากเลยค่ะ😄,Twitter for Android,1571416798108741633,2022-09-18T08:32:14.000Z,th,everyone,969598808186212353,['1571416798108741633'],[],[],1391,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
