possibly_sensitive,id,author_id,lang,reply_settings,edit_history_tweet_ids,text,source,created_at,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,1202883712213495808,3306004391,es,everyone,['1202883712213495808'],"POR CIERTO,SI TODAVÍA QUEDA ALGÚN ABOGADO DECENTE E ÍNTEGRO EN NUESTRAS FILAS.
PUEDE RECOGER EL FINIQUITO EN RECURSOS HUMANOS. https://t.co/yN10W9mVxX",Twitter for Android,2019-12-06T09:33:20.000Z,[],['https://twitter.com/javiergarmon191/status/1202883712213495808/photo/1'],12,2,18,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123864
False,1202847731741540352,879011415922704389,es,everyone,['1202847731741540352'],Vaya! ¿A qué me recuerda esto? 🤔 El abogado de Podemos desvela que la cúpula cobra sobresueldos de 600 euros en 'A' y 300 en 'B' https://t.co/MnCEzI0wOd,Twitter for iPhone,2019-12-06T07:10:21.000Z,[],['https://okdiario.com/espana/abogado-despedido-desvela-pago-sobresueldos-300-negro-cupula-podemos-4903252?utm_source=share_twitter'],302,31,390,9,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123873
False,1203048077483008003,20661700,es,everyone,['1203048077483008003'],"Nunca me han gustado los faltones profesionales, me dan grima. Intento evitarlos y éste es de los mayores. Luego llorando por la manía que les tenemos muchos ciudadanos a los titiriteros https://t.co/DjuiQ4TILm",Twitter for iPad,2019-12-06T20:26:27.000Z,[],['https://twitter.com/el_pais/status/1203044991188246529'],15,1,34,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123881
False,1202983379769155584,393352463,es,everyone,['1202983379769155584'],No nos damos cuenta de que se nos ha ido la pinza https://t.co/OF0SIiFzus,Twitter Web App,2019-12-06T16:09:22.000Z,[],['https://twitter.com/el_pais/status/1202981483851534336'],147,48,437,5,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123890
False,1202997982775390208,471918971,es,everyone,['1202997982775390208'],"También coméis mal.
Por qué tenéis que comer, coño. Mira que sois caprichosos. https://t.co/y3kHWRpCWr",Twitter Web App,2019-12-06T17:07:24.000Z,[],['https://twitter.com/el_pais/status/1202989073612193792'],42,11,96,3,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123899
False,1202897179863666689,28522618,es,everyone,['1202897179863666689'],Y en estos tiempos en los que parece que absolutamente todo tiene que haber salido de las urnas... ¿a Greta quién la ha votado?,TweetDeck,2019-12-06T10:26:51.000Z,[],[],37,12,126,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123906
False,1203001919284948992,3946571,es,everyone,['1203001919284948992'],"Date, era el colonialismo. Lo teníamos delante y no lo veíamos. Madrid es hoy la capital mundial de Indocumenting, una disciplina muy en boga últimamente. https://t.co/tK7soJWFbR",Twitter Web App,2019-12-06T17:23:02.000Z,[],['https://twitter.com/diazvillanueva/status/1203001919284948992/photo/1'],73,14,253,2,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123915
False,1202948584422989824,201652350,es,everyone,['1202948584422989824'],Justo a esto me refiero yo. https://t.co/ojls5VVmRn,TweetDeck,2019-12-06T13:51:06.000Z,[],['https://twitter.com/mardos3/status/1202947497817255937'],17,1,26,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123923
False,1202947497817255937,1475690966,qme,everyone,['1202947497817255937'],@Luis_I_Gomez https://t.co/qXcYcmBYju,Twitter for Android,2019-12-06T13:46:47.000Z,[],['https://twitter.com/mardos3/status/1202947497817255937/video/1'],23,3,29,2,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123932
False,1202986720008003585,270487539,es,everyone,['1202986720008003585'],Landaluce https://t.co/WyE6wkjcZz,Twitter for Android,2019-12-06T16:22:39.000Z,[],['https://twitter.com/ArtanisD/status/1202986720008003585/photo/1'],117,6,189,2,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123940
False,1202912623026692098,1023946165249814528,es,everyone,['1202912623026692098'],"Gretinos, de Emilia Landaluce. 
@elmundoes
https://t.co/u8XwBuOWEx",Twitter for iPhone,2019-12-06T11:28:13.000Z,[],['https://www.elmundo.es/opinion/columnistas/2019/12/05/5de8f8ddfdddff01838b4646.html'],3,0,3,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123949
False,1028668198667911168,7294912,es,everyone,['1028668198667911168'],La presentación perfecta https://t.co/2LFxBfZdw1,TweetDeck,2018-08-12T15:43:04.000Z,[],['https://twitter.com/Lentejitas/status/1028668198667911168/photo/1'],166,1,265,5,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123957
False,1202997671553830913,3946571,es,everyone,['1202997671553830913'],"Es un no parar. En el El País todo el año es carnaval. Soledad, no te vayas nunca. https://t.co/ZhpaAdzEmD",Twitter Web App,2019-12-06T17:06:10.000Z,[],['https://twitter.com/diazvillanueva/status/1202997671553830913/photo/1'],121,29,377,4,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123964
False,1203034882206773254,112796335,es,everyone,['1203034882206773254'],"Por aclarar. Como personas, parece que pueden llevarse estupendamente. Como políticos, se enemistan y se odian. La política nos enfrenta unos a otros: se basa en la dicotomía aliado-enemigo. Por eso es tan envilecedora.",Twitter for iPhone,2019-12-06T19:34:01.000Z,[],[],205,30,947,3,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123972
False,1202993716031569920,918490448632664064,es,everyone,['1202993716031569920'],"No será tan peligrosa la ""extrema derecha"" ni tan fiero el ""trifachito"" cuando el ""vicepresidente"" Pablo Iglesias se parte de risa con Iván Espinosa de los Monteros e Inés Arrimadas.
Aunque luego, para consumo interno, el discurso populista echa pestes contra ellos. https://t.co/AX43TwszRn",Twitter for Android,2019-12-06T16:50:27.000Z,[],['https://twitter.com/GuajeSalvaje/status/1202993716031569920/video/1'],483,99,1065,44,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123981
False,1203040246012792834,12895152,es,everyone,['1203040246012792834'],"Los desastres ecológicos del comunismo que ahora se propone salvar el planeta. 
La ultraizquierda dice querer salvar el mundo con las recetas ideológicas de los que provocaron los peores desastres ecológicos de la historia.🤦‍♂️#MarchaPorElClima #6DPorElClima https://t.co/mL4uaF4y2g",Twitter Web App,2019-12-06T19:55:20.000Z,"['MarchaPorElClima', '6DPorElClima']",['http://www.outono.net/elentir/2019/09/29/los-desastres-ecologicos-del-comunismo-que-ahora-se-propone-salvar-el-planeta/'],259,6,298,4,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123990
False,1202984240113213440,201652350,es,everyone,['1202984240113213440'],"Si la estupidez fuese fisiológicamente tóxica (psíquicamente ya lo es), la alta concentración de gilipolleces q se están diciendo a la sombra de esta COP25 habría causado ya miles de muertos en Madrid.

Acabo de leer que alguien dice: ""el Cambio Climático se debe al colonialismo""",TweetDeck,2019-12-06T16:12:47.000Z,[],[],80,22,161,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.123998
False,1203041293032677377,17308245,es,everyone,['1203041293032677377'],"Este video hace mas daño a @Pablo_Iglesias_ que cualquier sobresueldo. Su electorado radical ha mamado que con Vox ni agua. Aquí ni agua ni leches, son carcajadas https://t.co/Wi4zAkOuXI",Twitter for Android,2019-12-06T19:59:30.000Z,[],['https://twitter.com/carlesenric/status/1203041293032677377/video/1'],202,78,523,22,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124006
False,1202931900542857221,219363505,es,everyone,['1202931900542857221'],"Gente formada, preparada, educada, que sabe estar a la altura en cualquier situacioJAJAJAJAJAJA 

Ministra que es la criatura. https://t.co/ae4faINKKH",Twitter for Android,2019-12-06T12:44:49.000Z,[],['https://twitter.com/Absolutexe/status/1202931900542857221/video/1'],904,143,1720,63,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124015
False,1202987743342743554,257332880,es,everyone,['1202987743342743554'],"Veis, idiotas, que el problema no es el carbono ni un gradito más o menos, que el problema es el colonialismo, el capitalismo y las libertades burguesas que se usan para manchar. Nosotros socialistas y comunistas. como se ve en la ex URSS, China o en Venezuela, no manchamos nada. https://t.co/dKPM1LWTGK",Twitter Web App,2019-12-06T16:26:43.000Z,[],['https://twitter.com/el_pais/status/1202981483851534336'],876,121,1460,32,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124023
False,1202936554865528834,557099769,es,everyone,['1202936554865528834'],"Totalitarismo, pero con perspectiva de género https://t.co/HgHiyzEKr4",Twitter for Android,2019-12-06T13:03:18.000Z,[],['https://twitter.com/Proserpinasb/status/1202936554865528834/photo/1'],229,25,491,13,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124032
False,1202854996120940545,201652350,es,everyone,['1202854996120940545'],@Lentejitas Sigo pensando que nuestro sistema partidocrático es esencialmente corrupto. Me temo que son muy pocas las excepciones. Y no importa el color de la pancarta.,TweetDeck,2019-12-06T07:39:13.000Z,[],[],5,3,12,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124040
False,1202227313867403266,321260489,es,everyone,['1202227313867403266'],"Lo puedo decir más alto, pero no más claro. Los del @ajuntpalma son gilipollas. https://t.co/MmIaAuMBhS",Twitter Web App,2019-12-04T14:05:02.000Z,[],"['https://twitter.com/juliobastidag/status/1202227313867403266/photo/1', 'https://twitter.com/juliobastidag/status/1202227313867403266/photo/1']",59,28,164,8,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124048
False,1202843990707625984,176011143,es,everyone,['1202843990707625984'],Superad esto: https://t.co/Q9BTgido8I,Twitter Web App,2019-12-06T06:55:29.000Z,[],['https://twitter.com/Confilegal/status/1202837949995474944'],332,89,616,15,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124056
False,1202648261359808518,48976307,es,everyone,['1202648261359808518'],"“Españolazo”. Estamos ante el nuevo Partido Popular-Podemita. Están perdiendo el Norte, desquiciados. #VayaSemanita🤦🏼‍♂️ https://t.co/xQFk61KJVw",Twitter for iPhone,2019-12-05T17:57:44.000Z,['VayaSemanita'],['https://twitter.com/abc_madrid/status/1202624925279883265'],1082,231,2748,30,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124066
False,1202877088325390336,1034799593953943552,es,everyone,['1202877088325390336'],"Efectivamente. Los españoles votamos.
Votamos Monarquía parlamentaria, no república.
Votamos los derechos de no discriminación.
Votamos la igualdad entre todos.
Votamos UNA nación, no identidad plurinacional.
Todo lo que olvidas con tus socios. https://t.co/kc3muvGZop",Twitter for Android,2019-12-06T09:07:00.000Z,[],['https://twitter.com/sanchezcastejon/status/1202862902786609152'],64,5,111,5,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124074
False,1202709704935432197,1070010666029858816,es,everyone,['1202709704935432197'],"A Lopaís no le ha gustado que Elsa no fuera lesbiana. 
No se entiende que en Disney hicieran su película como les diera la gana y no como mandaba el colectivo LGTBI.

https://t.co/dmsfwkxJzY",Twitter for Android,2019-12-05T22:01:53.000Z,[],['https://elpais.com/elpais/2019/12/04/opinion/1575478004_786689.html?ssm=TW_CM'],77,21,173,2,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124083
False,1202873458188795904,3065395437,es,everyone,['1202873458188795904'],Zasca!!!!!!!!!!! de @tiralabasura a @llenguacatEU . Vía @GalapagarCity https://t.co/cy3Ya0tZsw,Twitter for iPhone,2019-12-06T08:52:35.000Z,[],['https://twitter.com/mejoreszasca/status/1202873458188795904/photo/1'],254,14,600,3,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124091
False,1202880485556412418,7294912,es,everyone,['1202880485556412418'],Ningún día sin una admonición chorra de Lo País https://t.co/TF1Gp53wsd,Twitter for Android,2019-12-06T09:20:30.000Z,[],['https://twitter.com/elpais_tec/status/1202860408719249408'],11,6,37,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124100
False,1202878304795148288,307869393,es,everyone,['1202878304795148288'],@elpais_tec Cargar los anuncios de una página web supone un gasto de energía adicional no despreciable. Cuando visitéis la página de El País usad un bloqueador de anuncios para reducir vuestra huelgas ecológica,Twitter for Android,2019-12-06T09:11:50.000Z,[],[],66,6,441,2,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124108
False,1202910076522115073,2303599272,es,everyone,['1202910076522115073'],"@elpais_tec Si es por eso, el día que el país deje de tuitear gilipolleces se acaba el cambio climático.",Twitter for Android,2019-12-06T11:18:05.000Z,[],[],13,1,60,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124116
False,1202729842879475712,879801541443674113,es,everyone,['1202729842879475712'],"El marido de Susana Diaz cobraba nóminas como tutor/profesor en cursos de formación, siendo auxiliar administrativo, y sin realizar tales labores, o sea, por la cara. Formaba parte del entramado de UGT para robar el dinero a los desempleados andaluces.

https://t.co/hdlOnn4br6",Twitter for Android,2019-12-05T23:21:54.000Z,[],['https://www.google.com/amp/s/www.elindependiente.com/politica/2019/12/04/el-marido-de-susana-diaz-cobro-dinero-de-ayudas-en-las-que-el-juez-ve-desvio-de-fondos/amp/'],1507,93,1806,37,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124124
False,1202890120434724864,163486832,es,everyone,['1202890120434724864'],Me parece muy acojonante que no hayamos votado nunca las leyes de Newton.,Twitter for iPhone,2019-12-06T09:58:47.000Z,[],[],296,60,1128,16,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124132
False,1202485446288302080,998487064176930816,es,everyone,['1202485446288302080'],"No nos engañemos: la religión del cambio climático es el discurso apocalíptico para justificar una reorganización de la globalización económica (ejemplo/prueba: la compraventa de cupos de emisión).
Esto sí es neocapitalismo puro y duro, y encima aplaudido por la izquierda. https://t.co/5wtAEzOn3d",Twitter for Android,2019-12-05T07:10:46.000Z,[],['https://twitter.com/derbilbao/status/1202350045779107840'],9,1,15,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124140
False,1202350045779107840,152055326,es,everyone,['1202350045779107840'],"Reducir siquiera medio grado la temperatura para dentro de un siglo requiere empobrecer drásticamente a la humanidad presente. 

Es un estalinismo renovado este de sacrificar a una generación en nombre de la venidera.",Twitter Web Client,2019-12-04T22:12:44.000Z,[],[],5,2,19,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124148
False,1202627485734756352,257332880,es,everyone,['1202627485734756352'],"Ha tenido suerte el abogado de que aun no esté Podemos en el gobierno ni Monedero enredando en el ministerio del Interior con sus amigos cubanos del G2. Porque con los cubanos ya en Madrid en los ministerios, lo mismo antes de denunciar tiene algún tipo de accidente. https://t.co/Mz6VfRmjUp",Twitter for iPhone,2019-12-05T16:35:10.000Z,[],['https://twitter.com/maiterico/status/1202590322951413760'],179,30,247,5,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124156
False,1202630021673820161,889205554660483073,es,everyone,['1202630021673820161'],"Artículo 510 del Código Penal: ""Quienes públicamente fomenten, promuevan o inciten directa o indirectamente al odio, hostilidad, discriminación o violencia contra un grupo (...)  por razón de su pertenencia a aquél, por motivos (...) referentes a la ideología....."" https://t.co/LiHarAVmVV",Twitter Web App,2019-12-05T16:45:15.000Z,[],['https://twitter.com/europapress/status/1202567743112990720'],188,20,268,11,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124165
False,1201943287701135360,2309828502,es,everyone,['1201943287701135360'],"- ¿Quieres por esposa a esta mujer?
- Por imperativo legal, sí quiero.
- No vale.
- Por las trece rosas.
- No.
- Por la gloria de Pete Sampras.
- No.
- Por el planeta.
- No.
- Por la casa Lannister.
- No.
- Por Tutatis.
- Tú no ha venío a casarte, ¿verdad?",Twitter for iPad,2019-12-03T19:16:25.000Z,[],[],2031,108,5112,61,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124173
False,1202727665230323712,154110601,es,everyone,['1202727665230323712'],"Pasará a la historia de los tuits más indignos de esta Red Social. Una cosa es que Usted no sepa distinguir la dignidad humana y el derecho a la vida; y otra es que haga gala de su absoluta inhumanidad. 

!Vergüenza! Indignidad. ⬇️ https://t.co/V0Qoq76GWe",Twitter for iPhone,2019-12-05T23:13:15.000Z,[],['https://twitter.com/ignacioaguado/status/1202683907386363904'],397,28,900,7,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124182
False,1202851622323474432,726083197323321349,es,everyone,['1202851622323474432'],"Mi artículo favorito de la Constitución Española. Lo dice todo, sin necesidad de añadidos. Igualdad.
#ConstitucionEspanola
#6Dic https://t.co/h95VNkuwAG",Twitter Web App,2019-12-06T07:25:49.000Z,"['ConstitucionEspanola', '6Dic']",['https://twitter.com/JudgeTheZipper/status/1202851622323474432/photo/1'],431,124,1245,40,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124192
False,1202613788777861122,952648954981822464,es,everyone,['1202613788777861122'],"¿Que todavía no habéis leído esto de Julio Murillo @Gary_At_Noon donde relata cómo conoció a Torra allá por los años 90 y cómo era en aquel entonces? La descripción de su perfil psicológico es total. Bueno, todo el artículo en sí lo es.
En @ataraxiamag https://t.co/hQrYE1bMuF",Twitter for iPad,2019-12-05T15:40:45.000Z,[],['https://twitter.com/ataraxiamag/status/1202280274480058373'],7,1,7,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124200
False,1202714189967626242,4634754621,es,everyone,['1202714189967626242'],"Traducir tweet
El Mal es escenario de una nueva tragedia. 53114 pers q ansiaban un futuro mejor quedan en paro. La comunidad Int debe actuar con urgencia con políticas constitucionales  en cooperación con países como el nuestro y contra partidos q trafican con la unidad del País. https://t.co/JkdOTMuKgq",Twitter for Android,2019-12-05T22:19:42.000Z,[],['https://twitter.com/sanchezcastejon/status/1202505906967207936'],25,6,36,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124209
False,1202596183560069121,216328136,es,everyone,['1202596183560069121'],"El ""entorno de Greta"", bonito eufemismo. Por mi parte, voto para que Greta entre en Madrid en el borriquillo ofrecido por la Junta de Castilla La Mancha, entre ramas de olivo y palmas, y con benditos gritos de ¡hosanna! https://t.co/HIn4ucyVCk",Twitter for iPad,2019-12-05T14:30:47.000Z,[],['https://www.abc.es/sociedad/abci-condiciones-greta-thunberg-para-participar-cumbre-clima-madrid-201912051316_noticia.html'],83,44,280,6,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124218
False,1202707000888573952,1152323465862635520,es,everyone,['1202707000888573952'],📢Atención!!📢 Nueva alerta antifascista...SE BUSCA AL ABOGADO DE PODEMOS ANTES QUE FICHE POR @vox_es o se le ocurra decir 4 verdades @MonederoJC @Pablo_Iglesias_ @Irene_Montero_ @ierrejon #Venezuela https://t.co/ELFeZ0xFJx,Twitter for Android,2019-12-05T21:51:08.000Z,['Venezuela'],['https://twitter.com/Templar_666/status/1202707000888573952/photo/1'],31,2,37,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124227
False,1202475537383481344,3005797563,es,everyone,['1202475537383481344'],"Cogno, qué faena de tuit. https://t.co/AF1S1NrkYd",Twitter for Android,2019-12-05T06:31:23.000Z,[],['https://twitter.com/monicaoltra/status/867698572770279425'],8,2,16,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124236
False,1202480704656945152,3005797563,es,everyone,['1202480704656945152'],"Por primera vez, dos mujeres DE VERDAD, no como las demás (fascistas).
Vuestro sectarismo es tan ridículo que produce más vergüenza que indignación. https://t.co/thr0aK1gt9",Twitter Web Client,2019-12-05T06:51:55.000Z,[],['https://twitter.com/nuriamarinlh/status/1202222171977928704'],24,5,87,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124245
False,1202660584531079173,1189663081,es,everyone,['1202660584531079173'],"Les hemos votado para que la izquierda esperpéntica obtenga el mínimo poder. Grábenselo a fuego, se trata de España, de nuestras vidas. Sus rencillas personales y partidistas nos la traen al pairo. Maduren, y entiéndanse.
@cav_carmen en @ataraxiamag https://t.co/H3LHPEb4um",Twitter for Android,2019-12-05T18:46:42.000Z,[],['https://ataraxiamagazine.com/2019/12/04/no-me-cuenten-su-vida/amp/?__twitter_impression=true'],4,0,5,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124253
False,1201179653362327554,3005797563,es,everyone,['1201179653362327554'],"«Los partidos de ámbito nacional ni se plantean hacer frente común a los nacionalismos fragmentarios, que es lo mismo que decir que han renunciado a defenderse y a defendernos.»
Mi colaboración para @ataraxiamag
https://t.co/9vaIDnR56l",Twitter for Android,2019-12-01T16:42:00.000Z,[],['https://ataraxiamagazine.com/2019/12/01/la-anomalia-espanola/'],171,22,250,10,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124262
False,1202668914926333953,7294912,es,everyone,['1202668914926333953'],"Nueva entrada en mi blog ""Esto Va de Lentejas"". 

El camino ético en el mundo político (y en el económico, académico…) siempre resulta el más difícil. Por eso suele ser el menos transitado https://t.co/4a202rbIxt",TweetDeck,2019-12-05T19:19:48.000Z,[],['https://www.lentejitas.net/entradas-del-blog/2019/12/5/el-camino-tico-una-reflexin-a-raz-de-la-sentencia-de-los-ere-y-muchas-otras-ms'],8,0,16,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124269
False,1202517028302721025,395309661,es,everyone,['1202517028302721025'],"¿Para qué imaginar algo que hemos vivido cientos de veces en este país con niños y sin niños?
Zaragoza, Vich.....
¿Te suenan?
En muchos hogares de España aún resuenan en ruido de esas explosiones.
Pero es verdad, no eran niños inmigrantes, eran hijos de Guardias Civiles. https://t.co/TAGbq8uHUS",Twitter for Android,2019-12-05T09:16:15.000Z,[],['https://t.co/TAGbq8uHUS'],28,2,43,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124278
False,1202459885855744002,1157976174,es,everyone,['1202459885855744002'],"Al cambio climático se le puede achacar cualquier cosa mala que ocurra en el mundo natural. Qué importa que sequías, incendios y plagas de insectos hayan existido siempre. Es la excusa PERFECTA para el intervencionismo estatal creciente.
https://t.co/bRdO1v4q5R",Twitter Web App,2019-12-05T05:29:12.000Z,[],['https://elpais.com/sociedad/2019/12/04/actualidad/1575498523_631635.html'],2,0,11,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124286
False,1202280274480058373,1081646218898522119,es,everyone,['1202280274480058373'],"Julio Murillo @Gary_At_Noon retrata con asombroso e inclemente hiperrealismo al QUIM TORRA que conoció en unas sesiones de trabajo en los años 90, cuando el President trabajaba en una compañía de seguros. TREMENDO. Leed y compartid. Solo en @ataraxiamag

https://t.co/kjtp7ob7Wr https://t.co/ALt3sCUE06",Twitter Web App,2019-12-04T17:35:29.000Z,[],"['https://ataraxiamagazine.com/2019/12/04/mis-recuerdos-de-quim-torra/', 'https://twitter.com/ataraxiamag/status/1202280274480058373/photo/1']",24,5,32,7,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124295
False,1202536734770319361,300527411,es,everyone,['1202536734770319361'],@elmundoes Que investigación si el vigilante del centro ya dijo que era un marroquí. Que cruz tenemos con los periodistas de este país. https://t.co/V2xcP4nGeR,Twitter for Android,2019-12-05T10:34:34.000Z,[],"['https://twitter.com/DisruptivCrypt0/status/1202536734770319361/photo/1', 'https://twitter.com/DisruptivCrypt0/status/1202536734770319361/photo/1']",2,0,3,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124303
False,1202503880434765824,14436030,es,everyone,['1202503880434765824'],Un individuo lanzó ayer una granada al jardín del centro de menores extranjeros de Hortaleza señalado por Vox. https://t.co/hDZVxoLgnp,Buffer,2019-12-05T08:24:01.000Z,[],['http://bit.ly/2DN1msd'],46,184,76,50,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124312
False,1202689681034534912,3359284941,es,everyone,['1202689681034534912'],"- El abogado de Podemos despedido por detectar el cobro de sobresueldos.

- Irene Montero denunciada por su seguridad por explotación laboral.

- Echenique condenado por no pagar la Seguridad Social de su ayudante.

- PSOE robando el dinero a los parados.

Gobierno de ""progreso""",Twitter for Android,2019-12-05T20:42:19.000Z,[],[],4972,254,8960,121,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124320
False,1202646871824576517,941794228157415424,en,everyone,['1202646871824576517'],"Yes. But, please, remember, the fact that you are Asperger doesn't mean that you are right. Or to blame the rest of the world for the things you don't like. 

Welcome to the club of different people. https://t.co/NV0FuAGED5",Twitter for Android,2019-12-05T17:52:12.000Z,[],['https://twitter.com/GretaThunberg/status/1167916177927991296'],18,1,41,1,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124329
False,1202687845766483979,28522618,es,everyone,['1202687845766483979'],"Cuando UGT se puso q hacer pisos (PSV) la cosa acabó en un fraude de muchos millones de pesetas; cuando UGT se puso a dar cursos la cosa acabó en un fraude de muchos millones de euros.
Ejemplar del todo, sí. https://t.co/dr0NBgsmB3",Twitter for iPad,2019-12-05T20:35:01.000Z,[],['https://twitter.com/abc_es/status/1202681549654761473'],489,25,671,10,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124337
False,1201935429446045696,394711777,es,everyone,['1201935429446045696'],"Haber sido asesinado para acabar teniendo una democracia tan débil, tan secuestrada, tan ñoña, tan desorientada, tan falta de firmeza y convicción en sus principios.

Pobres víctimas del terrorismo.
¡Qué falta de coraje el nuestro!

Qué bochorno de parlamento y de partidos.",Twitter Web App,2019-12-03T18:45:11.000Z,[],[],9,2,26,0,7140dibdnow9c7btw452fbspa83lgqwlt3s0q5ghznxvd,2022-10-27 18:12:53.124346
