possibly_sensitive, text, source, id, created_at, lang, reply_settings, author_id, edit_history_tweet_ids, hashtags_list, urls_list, public_metrics_retweet_count, public_metrics_reply_count, public_metrics_like_count, public_metrics_quote_count, pagination_token, current_time
False,"@LarryMadowo I'm expecting an ORACLE error dump file any minute now😏
#kenyadecided",Twitter for Android,895722465661513728,2017-08-10T19:04:12.000Z,en,everyone,1418651599,['895722465661513728'],['kenyadecided'],[],6,2,44,0,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739853
False,@LarryMadowo Raundi hii the chicken has come home to roast.every lie that you come up with is hitting a wall.integrity is key.we are losing trust in RAO,Twitter for Android,895722532082507776,2017-08-10T19:04:28.000Z,en,everyone,829578234,['895722532082507776'],[],[],5,3,35,0,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739866
False,"NASA's screenshot with Raila ahead of Uhuru runs on Microsoft SQL but IEBC's results database runs on Oracle, commission says #Decision2017 https://t.co/oShltWxprN",Twitter Web Client,895719831764443137,2017-08-10T18:53:44.000Z,en,everyone,38671739,['895719831764443137'],['Decision2017'],"['https://twitter.com/LarryMadowo/status/895719831764443137/photo/1', 'https://twitter.com/LarryMadowo/status/895719831764443137/photo/1', 'https://twitter.com/LarryMadowo/status/895719831764443137/photo/1']",899,301,979,101,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739882
False,@RobertAlai Raila is a fool haven't you guys realised that he doesn't think of consequences before yapping,Twitter for Android,895719739170967556,2017-08-10T18:53:22.000Z,en,everyone,2860872032,['895719739170967556'],[],[],0,3,3,0,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739896
False,NO to VIOLENCE. No to NASA STOLEN results from IEBC saying Raila Won. No to FAKE Hacking. We NEED Answers to HOW Raila GAINED access to IEBC,Twitter Web Client,895715892494860289,2017-08-10T18:38:05.000Z,en,everyone,320316357,['895715892494860289'],[],[],1469,661,2961,114,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739909
False,John Kerry now on CNN #KenyaDecided,TweetDeck,895707036129865728,2017-08-10T18:02:53.000Z,en,everyone,16712223,['895707036129865728'],['KenyaDecided'],[],22,5,42,1,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739923
False,400 observers agree that the basic processes have been credible. But Odinga has a right to question aspects - Kerry #KenyaDecided,TweetDeck,895707895265976320,2017-08-10T18:06:18.000Z,en,everyone,16712223,['895707895265976320'],['KenyaDecided'],[],81,17,151,7,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739937
False,There has been no hacking of our system ~ Prof Guliye #Ballot2017,Hootsuite,895709028491431936,2017-08-10T18:10:48.000Z,en,everyone,70394965,['895709028491431936'],['Ballot2017'],[],28,14,62,5,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739952
False,@Kancella_Empire @RobertAlai God take control.,Twitter for Android,895645737727537152,2017-08-10T13:59:18.000Z,en,everyone,1401413503,['895645737727537152'],[],[],0,0,4,0,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739965
False,"IGAD concludes that the general elections were conducted in a peaceful,orderly, transparent manner &amp; in accordance with the Constitution",Twitter Web Client,895319485460078592,2017-08-09T16:22:54.000Z,en,everyone,20087934,['895319485460078592'],[],[],97,22,200,6,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739978
False,Adan Duale retains Garissa town parliamentary seat. https://t.co/rNYiKq2kM7,Hootsuite,895429121706123264,2017-08-09T23:38:33.000Z,en,everyone,25985333,['895429121706123264'],[],['https://twitter.com/ntvkenya/status/895429121706123264/photo/1'],61,40,368,7,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.739993
False,@gathara @EAukot @UKenyatta @IEBCKenya Bro you need to check what forms 34B are.. @EAukot is satisfied with what IEBC has uploaded and it's time you accept their is no foul play.,Twitter for iPhone,895628233831534592,2017-08-10T12:49:45.000Z,en,everyone,38397387,['895628233831534592'],[],[],0,2,2,0,7140dibdnow9c7btw423hxe67jty189jaey4y4jxi3lmf,2022-11-22 23:50:13.740006
False,"On behalf of all Burundians, I congratulate President elect @UKenyatta and the people of Kenya. Looking forward to strengthen our relations.",Twitter for Android,895589452701106176,2017-08-10T10:15:39.000Z,en,everyone,478038456,['895589452701106176'],[],[],2494,711,3949,454,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606725
False,"BURUNDI President @pnkurunziza becomes first leader to congratulate Uhuru Kenyatta, before Kenya's' electoral agency announces the winner https://t.co/6CUaChRlKx",Twitter Web Client,895619351218331652,2017-08-10T12:14:27.000Z,en,everyone,195881207,['895619351218331652'],[],['https://twitter.com/pnkurunziza/status/895589452701106176'],24,6,15,4,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606743
False,"JOHN KERRY (US)
""We feel that the election was free, fair, just and transparent with an acceptable level of accountability on IEBC's part""",Twitter for Android,895587487531380740,2017-08-10T10:07:50.000Z,en,everyone,480295789,['895587487531380740'],[],[],57,1,78,1,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606751
False,"John Paul Mwirigi, 24 just got elected as the MP for Igembe South in Kenya. He couldn't afford posters. A good name is better than riches. https://t.co/dDDS24f9KW",Twitter for Android,895392161348366336,2017-08-09T21:11:41.000Z,en,everyone,2496687274,['895392161348366336'],[],"['https://twitter.com/IsimaOdeh/status/895392161348366336/photo/1', 'https://twitter.com/IsimaOdeh/status/895392161348366336/photo/1']",146,7,109,21,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606760
False,The people who voted were alive. I didn't see any dead people walking around - John Kerry. #ElectionsKE #Decision2017 https://t.co/xuaSDufqpn,Hootsuite,895590063983259648,2017-08-10T10:18:05.000Z,en,everyone,25985333,['895590063983259648'],"['ElectionsKE', 'Decision2017']",['https://twitter.com/ntvkenya/status/895590063983259648/photo/1'],410,99,618,52,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606769
False,An inspiring day in Kenya watching democracy in action. Enthusiastic voters not fazed by long lines - all agree election must be fair/free. https://t.co/anBwLe4nJM,Twitter Web Client,894948539880669184,2017-08-08T15:48:53.000Z,en,everyone,15007149,['894948539880669184'],[],"['https://twitter.com/JohnKerry/status/894948539880669184/photo/1', 'https://twitter.com/JohnKerry/status/894948539880669184/photo/1']",838,319,1990,100,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606779
False,"John Kerry: People need to respect this process, it has taken a lot to get where Kenya is today #KenyaVotes2017 https://t.co/E45V1976pC",Twitter Web Client,895589312468623360,2017-08-10T10:15:05.000Z,en,everyone,20087934,['895589312468623360'],['KenyaVotes2017'],['https://twitter.com/K24Tv/status/895589312468623360/photo/1'],57,8,96,1,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606793
False,John Kerry: Kenya has made a powerful statement to the whole world that democracy can prevail. Don't ruin that. #kenyDecides,Twitter Web Client,895589142221828096,2017-08-10T10:14:25.000Z,en,everyone,466376163,['895589142221828096'],['kenyDecides'],[],26,2,24,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606805
False,"From a clear stand point, Alfred Mutua and Charity Ngilu will obliterate Kalonzo Musyoka's influence in Ukambani. A game changer!",Twitter Web Client,895336870262972417,2017-08-09T17:31:59.000Z,en,everyone,617196939,['895336870262972417'],[],[],83,33,160,8,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606813
False,I am being told that Raila has realised that he lost so badly because of his mistakes he is going to concede. #KenyaDecided,Twitter Web Client,895589083778473985,2017-08-10T10:14:11.000Z,en,everyone,16712223,['895589083778473985'],['KenyaDecided'],[],330,169,568,38,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606821
False,"@ali_naka Egypt is not committed to the continent, picks and chooses when to be African and when to be Middle East as suits 😏",Twitter for iPhone,895519472185954305,2017-08-10T05:37:34.000Z,en,everyone,250503554,['895519472185954305'],[],[],9,1,18,2,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606829
False,Like I said. You had votes but you didn't protect them. #KenyaDecided https://t.co/nKb88F2pgd,Twitter Web Client,895379779670724608,2017-08-09T20:22:29.000Z,en,everyone,16712223,['895379779670724608'],['KenyaDecided'],['https://twitter.com/IkeOjuok/status/895378480275304448'],50,8,83,2,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606837
False,JOHN KERRY says IEBC appears to have strong system to ensure ballots counted are what is announced; urges patience as forms are validated.,TweetDeck,895338368426487808,2017-08-09T17:37:56.000Z,en,everyone,1731878023,['895338368426487808'],[],[],466,39,490,19,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606849
False,😂😂😂 https://t.co/pxpsL2cKfU,TweetDeck,895381673776340992,2017-08-09T20:30:01.000Z,und,everyone,2765901714,['895381673776340992'],[],['https://twitter.com/MpashoNews/status/895381673776340992/photo/1'],14,2,59,4,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606863
False,I miss my friend and sister Angela Ambitho. The only friend I know I can talk to even when we don't agree. Call me mum.,TweetDeck,895334996608565249,2017-08-09T17:24:32.000Z,en,everyone,16712223,['895334996608565249'],[],[],18,9,99,1,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606871
False,"Find below my appreciation speech to all my supporters from Machakos, Kenya and the diaspora.
The winning team.https://t.co/G7Xc1kjA9U",Twitter Web Client,895359782676254720,2017-08-09T19:03:01.000Z,en,everyone,849106484,['895359782676254720'],[],['https://www.youtube.com/watch?v=M_OPLJ-WpKs&feature=youtu.be'],153,168,692,11,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606878
False,#KenyaDecided https://t.co/HeICq2IjUG,Twitter Web Client,895348631313801216,2017-08-09T18:18:43.000Z,qme,everyone,16712223,['895348631313801216'],['KenyaDecided'],['https://twitter.com/RobertAlai/status/895348631313801216/photo/1'],185,34,217,17,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606886
False,So NASA agents have refused to avail form 34A to Joshua because they have not been paid. LOL...... Yawa!! DOGS!! #KenyaDecided,Twitter Web Client,895380576521379840,2017-08-09T20:25:39.000Z,en,everyone,16712223,['895380576521379840'],['KenyaDecided'],[],254,54,298,17,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606894
False,"08:12 Its a holiday... Unaenda job na watu wa hoteli wamefunga,utakula wapi? Rudi home😢😢😢 via @MakokhaMoses",Twitter for Android,895513581571121152,2017-08-10T05:14:10.000Z,tl,everyone,2831420532,['895513581571121152'],[],[],9,0,7,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606902
False,"What grace she showed.
The very best to you @Rachelshebesh 
@EstherPassaris over to you. https://t.co/fui9s0Hb5H",Twitter for Android,895323852326096897,2017-08-09T16:40:15.000Z,en,everyone,2301252554,['895323852326096897'],[],['https://twitter.com/TheStarBreaking/status/895320662788591617'],59,16,275,2,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606910
False,Congratulations @EstherPassaris on winning thei Nairobi wonen rep seat!,Twitter Web App,895318145702838272,2017-08-09T16:17:34.000Z,en,everyone,119958687,['895318145702838272'],[],[],301,71,1133,11,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606917
False,Staki kuongea mbaya kuhusu Jaguar na natembeanga Nairobi. This guy knows how to hit pedestrians 😂,erased5434447,895236449162993664,2017-08-09T10:52:56.000Z,tl,everyone,144771276,['895236449162993664'],[],[],172,13,200,17,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606925
False,Comparison between form 34a for Kiambu Technical and a screen capture from IEBC site. You cannot fool us all the time #KenyaDecides https://t.co/u1BTLO8woM,Twitter Web Client,895066505741819904,2017-08-08T23:37:39.000Z,en,everyone,144832371,['895066505741819904'],['KenyaDecides'],"['https://twitter.com/alexbernie/status/895066505741819904/photo/1', 'https://twitter.com/alexbernie/status/895066505741819904/photo/1']",90,34,89,10,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606933
False,"Outgoing Kiambu Governor William Kabogo concedes defeat, wishes his political rival Ferdinand Waititu well in his endeavours #KabogoSpeaks",Twitter Web Client,895271501091524608,2017-08-09T13:12:13.000Z,en,everyone,466376163,['895271501091524608'],['KabogoSpeaks'],[],12,0,9,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606941
False,Whatever Joe Nyagah is smoking needs to be legalized. He says he's confident of winning.Such kind of belief can cure STDs #ElectionsKE2017,Twitter for iPhone,894832964923772929,2017-08-08T08:09:38.000Z,en,everyone,297302576,['894832964923772929'],['ElectionsKE2017'],[],76,10,116,7,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606948
False,Kavinga: I am decisive and do not play games. I thank all the diaspora people who voted for me. #KenyaDecides ^BN https://t.co/vfFvSlMMzR,Twitter for Android,895268159678291968,2017-08-09T12:58:57.000Z,en,everyone,248697646,['895268159678291968'],['KenyaDecides'],['https://twitter.com/KBCChannel1/status/895268159678291968/photo/1'],4,0,3,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606957
False,"I hope we've grown to refuse to fight for politicians. We did our part. Let them sort it out legally. We wait, peacefully. #ElectionKE2017",Twitter Web Client,895209579361034240,2017-08-09T09:06:10.000Z,en,everyone,499677628,['895209579361034240'],['ElectionKE2017'],[],182,10,190,9,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606965
False,"KE is never a country of clear wins. We get rid of @KideroEvans  but get @MikeSonko. Elect 3 women Governor, but one is @AnneWaiguru.",Twitter for Android,895188128352407553,2017-08-09T07:40:56.000Z,en,everyone,15659814,['895188128352407553'],[],[],256,22,191,20,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606973
False,@Dumbi_Inc @LarryMadowo @RailaOdinga There you go forms being uploaded  https://t.co/vUF84oKtb9 Lets be patient #KenyaDecides #RailaSpeaks #desision2017 #iebcresults @IEBCKenya,Twitter Web Client,895253545477435394,2017-08-09T12:00:52.000Z,en,everyone,53017841,['895253545477435394'],"['KenyaDecides', 'RailaSpeaks', 'desision2017', 'iebcresults']",['https://forms.iebc.or.ke/'],21,2,26,1,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606982
False,"@SakajaJohnson Welcome Senator to serve our county. We trust in you, deliver the best you can for our county. God bless you",Twitter for iPhone,895230287516508161,2017-08-09T10:28:27.000Z,en,everyone,331020444,['895230287516508161'],[],[],5,0,27,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606989
False,"Mark this Tweet:

In 2022, Mohammed Ali becomes Sultan of Mombasa, William Ruto and Alfred Mutua form Government

#Kivumbi2017 #KenyaDecides",Twitter for iPhone,895177631615913984,2017-08-09T06:59:13.000Z,en,everyone,1288063951,['895177631615913984'],"['Kivumbi2017', 'KenyaDecides']",[],130,33,280,20,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.606997
False,"Kenya's first female Governors.
Joyce Laboso
Charity Ngilu
Anne Waiguru
May God grant you the wisdom &amp; strength to lead. It won't be easy.🙏🏾",Twitter for iPhone,895222151950868480,2017-08-09T09:56:08.000Z,en,everyone,259044676,['895222151950868480'],[],[],164,19,395,10,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607005
False,Four forms from https://t.co/v8b67kKfzw so far match the results provided by the @IEBCKenya on the result transmission portal.,Twitter Web Client,895237545776340996,2017-08-09T10:57:18.000Z,en,everyone,25805906,['895237545776340996'],[],['https://forms.iebc.or.ke/'],103,35,127,13,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607012
False,@Disembe @IEBCKenya which election is being nullified ans by who? accept n move on babaa.,Twitter Web Client,895241254807777281,2017-08-09T11:12:02.000Z,en,everyone,465428733,['895241254807777281'],[],[],0,0,2,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607020
False,Standing with the Kenyan people who exercised their democratic right to vote. Hoping for a fair &amp; credible process &amp; peace in coming days.,Twitter for Mac,895021538432495616,2017-08-08T20:38:58.000Z,en,everyone,1330457336,['895021538432495616'],[],[],7375,1168,30815,284,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607028
False,"Alfred Mutua and Charity Ngilu just killed Kalonzo Musyoka's political influence in the Kamba Community

#Kivumbi2017",Twitter Web Client,895157983352631298,2017-08-09T05:41:09.000Z,en,everyone,1288063951,['895157983352631298'],['Kivumbi2017'],[],298,29,492,16,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607035
False,"I believe Kenya has a good legal system. NASA should follow the right channels to appeal but not incite 

#RailaSpeaks #KenyaDecides",Twitter for iPhone,895193814226350081,2017-08-09T08:03:31.000Z,en,everyone,1288063951,['895193814226350081'],"['RailaSpeaks', 'KenyaDecides']",[],282,65,446,15,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607043
False,"Boniface - well done. You should be proud and gratified at having shown Kenyans how a clean, issue-based campaign should be conducted! https://t.co/hcCxaVSqR6",Twitter for iPhone,895179779921645568,2017-08-09T07:07:45.000Z,en,everyone,277169830,['895179779921645568'],[],['https://twitter.com/bonifacemwangi/status/895097485114454017'],105,5,180,2,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607051
False,Charity Ngilu and Alfred Mutua hammering the last nails of Kalonzo's political coffin. #PresidentialResultsKe,Mobile Web (M2),895128861545046016,2017-08-09T03:45:25.000Z,en,everyone,323855401,['895128861545046016'],['PresidentialResultsKe'],[],110,414,146,1,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607058
False,https://t.co/LvWuIwIEEZ,Twitter for Android,895229536203411456,2017-08-09T10:25:28.000Z,zxx,everyone,228580505,['895229536203411456'],[],['https://twitter.com/SakajaJohnson/status/895229536203411456/photo/1'],674,277,2423,109,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607066
False,"So now that Kidero has lost, elections have been cooked, that Passaris has won, its fair! I'm I the only one seeing ridiculousness ??",Twitter for Android,895221850657234944,2017-08-09T09:54:56.000Z,en,everyone,719847959941287936,['895221850657234944'],[],[],53,10,136,7,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607074
False,#IEBC is doing an excellent job so far! https://t.co/tP8fcx7s6Y,Twitter Web Client,895225213327204353,2017-08-09T10:08:17.000Z,en,everyone,429251479,['895225213327204353'],['IEBC'],['https://twitter.com/dailynation/status/895223404483280896'],1,0,2,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607082
False,"BBC reporter: Where did you get this information? 
Raila: IEBC servers.
BBC reporter: Did you hack the servers?
Raila: auuudff Uhuru must go",Twitter Web Client,895224960343568384,2017-08-09T10:07:17.000Z,en,everyone,429251479,['895224960343568384'],[],[],28,4,21,8,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607089
False,"@xtiandela Please STOP inciting people with FAKEvideos just for some Retweets &amp; Likes 
This video was taken during campaign in Mombasa. 😏I https://t.co/I5JArkFCvV",Twitter for iPhone,895203483632250880,2017-08-09T08:41:57.000Z,en,everyone,213961531,['895203483632250880'],[],['https://twitter.com/OCTOPIZZO/status/895203483632250880/photo/1'],767,66,631,57,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607097
False,African Electoral Observation Group says #ElectionsKE2017 was free and fair; urges peace as results trickle in - Capital FM https://t.co/8vtUq7HFPW,Twitter Web Client,895210683289272320,2017-08-09T09:10:33.000Z,en,everyone,1044217464,['895210683289272320'],['ElectionsKE2017'],['https://twitter.com/kenyanwalstreet/status/895210683289272320/photo/1'],74,0,37,3,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607105
False,"The problem is that not even one single Governor or MP will stand with Raila on ""mass action."" None!! #RailaLokoKodwa #KenyaDecided",Twitter Web Client,895147535412670464,2017-08-09T04:59:38.000Z,en,everyone,16712223,['895147535412670464'],"['RailaLokoKodwa', 'KenyaDecided']",[],87,25,199,7,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607113
False,No security officer or civilian should engage in violence because of Raila. He has never been serious. He's a businessman #RailaLokoKodwa,Twitter Web Client,895145723825725442,2017-08-09T04:52:26.000Z,en,everyone,16712223,['895145723825725442'],['RailaLokoKodwa'],[],112,12,191,4,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607121
False,You are the SHAM baba. You never knew when to quit. Just bow. #KenyaDecided https://t.co/aJoeUgXAXN,Twitter Web Client,895153105909817349,2017-08-09T05:21:46.000Z,en,everyone,16712223,['895153105909817349'],['KenyaDecided'],['https://twitter.com/RailaOdinga/status/895151537877647360'],167,29,276,9,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607128
False,So far Kenyans can say with all honesty that government did not interfere with freedoms of expression #KenyaDecided,Twitter Web Client,895151192308953088,2017-08-09T05:14:10.000Z,en,everyone,16712223,['895151192308953088'],['KenyaDecided'],[],291,21,473,16,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607136
False,If NASA is aggrieved it's their democratic right to present their case. We have institutions to handle complaints and it's not you or me,Twitter for iPhone,895190543990493184,2017-08-09T07:50:32.000Z,en,everyone,366089734,['895190543990493184'],[],[],783,56,826,29,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607145
False,Luo community should not feel they lost. Let them just restrategize and mould new leaders. Raila must now exit. #KenyaDecided,Twitter Web Client,895149418864934912,2017-08-09T05:07:07.000Z,en,everyone,16712223,['895149418864934912'],['KenyaDecided'],[],728,176,1388,71,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607152
False,Did NASA hack the IEBC database?  Did they kill MUSANDO for this MOMENT? Their speedy and DETAILED statement sounds PRE-MEDITATED.,Twitter Web Client,895197239601238016,2017-08-09T08:17:08.000Z,en,everyone,320316357,['895197239601238016'],[],[],2619,846,3684,233,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607160
False,#PresidentialResultsKe RAO has a strong heart. I cannot handle this tension 4 TIMES! I get a heart attack when videos load too slow 😭,Twitter Web App,894964515342778368,2017-08-08T16:52:22.000Z,en,everyone,1408201140,['894964515342778368'],['PresidentialResultsKe'],[],65,3,122,4,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607167
False,Let me get this straight: NASA fought tooth &amp; nail for electronic results transmission yet now they are asking for manual forms to confirm?,Twitter Web Client,895148428640100353,2017-08-09T05:03:11.000Z,en,everyone,148274115,['895148428640100353'],[],[],639,73,488,57,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607175
False,"BREAKING: 

Mombasa Governor Ali Hassan Joho retains his Gubernatorial Seat

#Kivumbi2017 #ElectionsKE2017 https://t.co/BtIrWPatrH",Twitter Web Client,895204461899132934,2017-08-09T08:45:50.000Z,in,everyone,1288063951,['895204461899132934'],"['Kivumbi2017', 'ElectionsKE2017']",['https://twitter.com/xtiandela/status/895204461899132934/photo/1'],13,4,25,3,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607182
False,"@MutahiNgunyi ""We are protecting our sources,you see they killed musando""#RailaSpeaks ...it's all premeditated..",Twitter for Android,895200854604746752,2017-08-09T08:31:30.000Z,en,everyone,2280613854,['895200854604746752'],['RailaSpeaks'],[],2,0,2,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607190
False,@MutahiNgunyi Good Q and Winners gather together to fuel hope while losers gossip together to fuel hate and reckless statements .,Twitter Web Client,895198644911181824,2017-08-09T08:22:43.000Z,en,everyone,2328890814,['895198644911181824'],[],[],1,0,4,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607198
False,"@makaumutua can't have the same players play the same game, same strategies and expect different results,accept and move on.",Mobile Web (M2),895092840686125056,2017-08-09T01:22:17.000Z,en,everyone,67878292,['895092840686125056'],[],[],1,2,16,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607205
False,"BREAKING: 

Kamkunji MP Yusuf Hassan Abdi retains his seat with 76% of Votes Tallied. 

#Kivumbi2017 #KenyaDecides #ElectionKE2017 https://t.co/QGXPvfQ0om",Twitter Web Client,895094046615404546,2017-08-09T01:27:05.000Z,in,everyone,1288063951,['895094046615404546'],"['Kivumbi2017', 'KenyaDecides', 'ElectionKE2017']",['https://twitter.com/xtiandela/status/895094046615404546/photo/1'],10,2,17,1,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607213
False,"And that's  why he should prolly try Churchill not Nairobi  gubernatorial seat 😂😂 

#KenyaDecides https://t.co/n2nez2NMqD",Twitter for Android,895076578153177089,2017-08-09T00:17:40.000Z,en,everyone,2742406511,['895076578153177089'],['KenyaDecides'],['https://twitter.com/xtiandela/status/895075747219591170'],2,0,6,0,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607221
False,"Machakos County: 

Alfred Mutua taking an early lead over Wavinya Ndeti..But it’s still early to call 

#Kivumbi2017 #KenyaDecides https://t.co/4EMdPkp65o",Twitter for iPhone,895078565984837632,2017-08-09T00:25:34.000Z,en,everyone,1288063951,['895078565984837632'],"['Kivumbi2017', 'KenyaDecides']",['https://twitter.com/xtiandela/status/895078565984837632/photo/1'],11,3,29,6,7140dibdnow9c7btw423hxdv90h4gh1vbrk09pksdq3ox,2022-11-22 23:50:14.607229
